StartDate,EndDate,Status,IPAddress,Progress,Duration_in_seconds,Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,idc,drawnQn,drawnQl,queryString,flips,nMasks,dMask,dComplex_Qn,dComplex_Ql,dComplex_Where,focus,bslnA1,bslnA2,bslnA3,bslnB,cntrQ,dComplex_focus,info_focus_dComplex_dMask,info_dComplex_dMask,trustB,t,answerA1,diffA1,answerA2,diffA2,answerA3,diffA3,answerB,correctB,trustA1,trustA2,trustA3,uniqueCntrQuestion,flip
21/10/2021 13:42,21/10/2021 14:03,IP Address,5.151.5.93,100,1271,True,21/10/2021 14:03,R_1FxOtU5CYcnf5bT,53.95799255,-1.084197998,anonymous,EN,34,suspension force,gps on,wiper on gte 1,h0v0,5,medium,E,H,H,WHAT_Qn,24.78,27.34,56.34,-1,345,E,WHAT_Qn_E_M,E_M,3,83.657,30,-5.22,78,-50.66,35,21.34,Disagree,1,2,3,4,862,nf
21/10/2021 13:42,21/10/2021 14:03,IP Address,5.151.5.93,100,1271,True,21/10/2021 14:03,R_1FxOtU5CYcnf5bT,53.95799255,-1.084197998,anonymous,EN,47,suspension force,wiper on,heating on gte 1,h0v0,4,hard,M,M,H,WHAT_Qn,31.09,36.42,58.78,-1,428,M,WHAT_Qn_M_H,M_H,4,111.921,46,-14.91,84,-47.58,25,33.78,Neither agree nor disagree,0,3,2,3,863,nf
21/10/2021 13:42,21/10/2021 14:03,IP Address,5.151.5.93,100,1271,True,21/10/2021 14:03,R_1FxOtU5CYcnf5bT,53.95799255,-1.084197998,anonymous,EN,31,electricity consumption,gps on,wiper on gte 1,h0v0,2,easy,M,H,E,WHAT_Ql,19.46,58.62,43.8,-1,276,H,WHAT_Ql_H_E,H_E,4,75.005,86,-66.54,90,-31.38,81,-37.2,Disagree,1,3,3,2,864,nf
21/10/2021 13:42,21/10/2021 14:03,IP Address,5.151.5.93,100,1271,True,21/10/2021 14:03,R_1FxOtU5CYcnf5bT,53.95799255,-1.084197998,anonymous,EN,69,engine temperature,radio on,wiper on gte 1,h0v0,2,medium,M,E,E,WHAT_Ql,1.85,15.02,7.4,1,355,E,WHAT_Ql_E_M,E_M,4,72.799,5,-3.15,22,-6.98,15,-7.6,Disagree,0,4,4,3,865,nf
21/10/2021 13:42,21/10/2021 14:03,IP Address,5.151.5.93,100,1271,True,21/10/2021 14:03,R_1FxOtU5CYcnf5bT,53.95799255,-1.084197998,anonymous,EN,2,suspension force,wiper on,heating on gte 1,h0v0,14,hard,H,H,M,WHAT_Ql,15.15,28.33,57.42,1,450,H,WHAT_Ql_H_H,H_H,4,102.957,34,-18.85,50,-21.67,32,25.42,Agree,1,3,3,2,866,nf
21/10/2021 13:42,21/10/2021 14:03,IP Address,5.151.5.93,100,1271,True,21/10/2021 14:03,R_1FxOtU5CYcnf5bT,53.95799255,-1.084197998,anonymous,EN,67,electricity consumption,wiper on,radio on gte 1,h0v0,2,easy,H,H,H,WHERE,36.44,32.54,75.85,-1,324,H,WHERE_H_E,H_E,3,145.215,76,-39.56,66,-33.46,81,-5.15,Disagree,1,1,1,4,867,nf
21/10/2021 13:42,21/10/2021 14:03,IP Address,5.151.5.93,100,1271,True,21/10/2021 14:03,R_1FxOtU5CYcnf5bT,53.95799255,-1.084197998,anonymous,EN,29,engine temperature,radio on,heating on gte 1,h0v0,4,medium,E,H,E,WHERE,12.55,14.99,42.35,1,381,E,WHERE_E_M,E_M,2,111.89,57,-44.45,68,-53.01,32,10.35,Neither agree nor disagree,0,2,2,3,868,nf
21/10/2021 13:42,21/10/2021 14:03,IP Address,5.151.5.93,100,1271,True,21/10/2021 14:03,R_1FxOtU5CYcnf5bT,53.95799255,-1.084197998,anonymous,EN,72,fuel consumption,gps on,wiper on gte 1,h0v0,9,hard,E,M,H,WHERE,35.7,40.55,50.39,1,479,H,WHERE_H_H,H_H,4,114.884,48,-12.3,23,17.55,33,17.39,Neither agree nor disagree,0,1,3,2,869,nf
21/10/2021 13:45,21/10/2021 14:03,IP Address,86.163.116.129,100,1128,True,21/10/2021 14:03,R_3fcsNMqpRc2aoZd,53.75909424,-1.589706421,anonymous,EN,39,engine temperature,wiper on,heating on gte 1,h0v0,3,easy,H,M,E,WHAT_Qn,68.05,64.93,14.66,1,251,H,WHAT_Qn_H_E,H_E,2,90.523,69,-0.95,72,-7.07,13,1.66,Agree,1,3,3,3,870,nf
21/10/2021 13:45,21/10/2021 14:03,IP Address,86.163.116.129,100,1128,True,21/10/2021 14:03,R_3fcsNMqpRc2aoZd,53.75909424,-1.589706421,anonymous,EN,41,engine temperature,radio on,wiper on gte 1,h0v0,5,medium,H,E,M,WHAT_Qn,47.24,43.3,41.83,1,340,H,WHAT_Qn_H_M,H_M,3,107.668,38,9.24,41,2.3,50,-8.17,Agree,1,3,3,4,871,nf
21/10/2021 13:45,21/10/2021 14:03,IP Address,86.163.116.129,100,1128,True,21/10/2021 14:03,R_3fcsNMqpRc2aoZd,53.75909424,-1.589706421,anonymous,EN,34,suspension force,gps on,wiper on gte 1,h0v0,13,hard,E,H,H,WHAT_Qn,28.59,27.34,59.44,1,426,E,WHAT_Qn_E_H,E_H,2,90.928,38,-9.41,31,-3.66,54,5.44,Disagree,0,2,2,3,872,nf
21/10/2021 13:45,21/10/2021 14:03,IP Address,86.163.116.129,100,1128,True,21/10/2021 14:03,R_3fcsNMqpRc2aoZd,53.75909424,-1.589706421,anonymous,EN,33,engine temperature,gps on,heating on gte 1,h0v0,4,easy,H,H,E,WHAT_Ql,0,18.64,12.35,1,279,H,WHAT_Ql_H_E,H_E,3,119.509,19,-19,11,7.64,9,3.35,Disagree,0,4,4,4,873,nf
21/10/2021 13:45,21/10/2021 14:03,IP Address,86.163.116.129,100,1128,True,21/10/2021 14:03,R_3fcsNMqpRc2aoZd,53.75909424,-1.589706421,anonymous,EN,12,suspension force,gps on,wiper on gte 1,h0v0,6,medium,H,M,H,WHAT_Ql,5.92,24.74,26.8,1,377,M,WHAT_Ql_M_M,M_M,2,109.12,7,-1.08,25,-0.26,30,-3.2,Neither agree nor disagree,0,2,4,3,874,nf
21/10/2021 13:45,21/10/2021 14:03,IP Address,86.163.116.129,100,1128,True,21/10/2021 14:03,R_3fcsNMqpRc2aoZd,53.75909424,-1.589706421,anonymous,EN,31,electricity consumption,gps on,wiper on gte 1,h0v0,14,hard,M,H,E,WHAT_Ql,31.41,58.62,49.77,-1,438,H,WHAT_Ql_H_H,H_H,2,91.073,69,-37.59,64,-5.38,65,-15.23,Neither agree nor disagree,0,3,3,3,875,nf
21/10/2021 13:45,21/10/2021 14:03,IP Address,86.163.116.129,100,1128,True,21/10/2021 14:03,R_3fcsNMqpRc2aoZd,53.75909424,-1.589706421,anonymous,EN,32,suspension force,radio on,engine temperature gte 43.71,h0v0,5,easy,E,M,M,WHERE,29.19,32.31,25.59,1,308,M,WHERE_M_E,M_E,3,64.009,24,5.19,43,-10.69,25,0.59,Agree,1,3,3,3,876,nf
21/10/2021 13:45,21/10/2021 14:03,IP Address,86.163.116.129,100,1128,True,21/10/2021 14:03,R_3fcsNMqpRc2aoZd,53.75909424,-1.589706421,anonymous,EN,41,engine temperature,radio on,wiper on gte 1,h0v0,8,medium,H,E,M,WHERE,23.21,28.53,38.69,1,394,M,WHERE_M_M,M_M,2,59.804,25,-1.79,23,5.53,43,-4.31,Agree,1,2,2,3,877,nf
21/10/2021 13:45,21/10/2021 14:03,IP Address,86.163.116.129,100,1128,True,21/10/2021 14:03,R_3fcsNMqpRc2aoZd,53.75909424,-1.589706421,anonymous,EN,33,engine temperature,gps on,wiper on gte 1,h0v0,12,hard,H,H,E,WHERE,15.1,16.49,56.91,1,468,E,WHERE_E_H,E_H,3,104.969,10,5.1,24,-7.51,52,4.91,Agree,1,4,2,4,878,nf
21/10/2021 13:42,21/10/2021 14:04,IP Address,188.220.1.132,100,1308,True,21/10/2021 14:04,R_3qiuY85vbQqzRm1,52.60490417,-1.148803711,anonymous,EN,20,electricity consumption,radio on,engine temperature gte 72.34,h0v0,4,easy,M,H,H,WHAT_Qn,51.67,56.13,39.47,1,267,M,WHAT_Qn_M_E,M_E,3,114.999,53,-1.33,63,-6.87,44,-4.53,Agree,1,3,3,4,879,nf
21/10/2021 13:42,21/10/2021 14:04,IP Address,188.220.1.132,100,1308,True,21/10/2021 14:04,R_3qiuY85vbQqzRm1,52.60490417,-1.148803711,anonymous,EN,61,electricity consumption,gps on,radio on gte 1,h0v0,6,medium,M,E,M,WHAT_Qn,45.52,44.19,64.44,1,337,M,WHAT_Qn_M_M,M_M,3,110.593,45,0.52,40,4.19,43,21.44,Agree,1,3,2,2,880,nf
21/10/2021 13:42,21/10/2021 14:04,IP Address,188.220.1.132,100,1308,True,21/10/2021 14:04,R_3qiuY85vbQqzRm1,52.60490417,-1.148803711,anonymous,EN,6,suspension force,gps on,wiper on gte 1,h0v0,14,hard,H,E,H,WHAT_Qn,47.87,46.62,48.71,1,430,H,WHAT_Qn_H_H,H_H,3,88.019,59,-11.13,46,0.62,39,9.71,Agree,1,2,2,4,881,nf
21/10/2021 13:42,21/10/2021 14:04,IP Address,188.220.1.132,100,1308,True,21/10/2021 14:04,R_3qiuY85vbQqzRm1,52.60490417,-1.148803711,anonymous,EN,4,suspension force,gps on,heating on gte 1,h0v0,3,easy,H,E,E,WHAT_Ql,21.37,33.52,72.94,-1,277,E,WHAT_Ql_E_E,E_E,1,141.793,16,5.37,29,4.52,77,-4.06,Neither agree nor disagree,0,3,4,4,882,nf
21/10/2021 13:42,21/10/2021 14:04,IP Address,188.220.1.132,100,1308,True,21/10/2021 14:04,R_3qiuY85vbQqzRm1,52.60490417,-1.148803711,anonymous,EN,61,electricity consumption,gps on,wiper on gte 1,h0v0,6,medium,M,E,M,WHAT_Ql,18.8,54.18,32.02,1,364,E,WHAT_Ql_E_M,E_M,5,85.304,19,-0.2,47,7.18,33,-0.98,Disagree,0,3,3,3,883,nf
21/10/2021 13:42,21/10/2021 14:04,IP Address,188.220.1.132,100,1308,True,21/10/2021 14:04,R_3qiuY85vbQqzRm1,52.60490417,-1.148803711,anonymous,EN,64,engine temperature,gps on,wiper on gte 1,h0v0,10,hard,E,E,H,WHAT_Ql,8.33,18.69,22.76,1,451,E,WHAT_Ql_E_H,E_H,1,69.867,8,0.33,19,-0.31,25,-2.24,Neither agree nor disagree,0,3,4,4,884,nf
21/10/2021 13:42,21/10/2021 14:04,IP Address,188.220.1.132,100,1308,True,21/10/2021 14:04,R_3qiuY85vbQqzRm1,52.60490417,-1.148803711,anonymous,EN,14,engine temperature,gps on,suspension force gte 43.78,h0v0,6,easy,M,M,E,WHERE,53.73,28.68,13.1,1,302,E,WHERE_E_E,E_E,4,106.46,37,16.73,33,-4.32,9,4.1,Neither agree nor disagree,0,2,2,4,885,nf
21/10/2021 13:42,21/10/2021 14:04,IP Address,188.220.1.132,100,1308,True,21/10/2021 14:04,R_3qiuY85vbQqzRm1,52.60490417,-1.148803711,anonymous,EN,69,engine temperature,radio on,wiper on gte 1,h0v0,5,medium,M,E,E,WHERE,23.87,24.05,7.06,1,382,E,WHERE_E_M,E_M,2,119.885,20,3.87,24,0.05,9,-1.94,Disagree,0,3,2,3,886,nf
21/10/2021 13:42,21/10/2021 14:04,IP Address,188.220.1.132,100,1308,True,21/10/2021 14:04,R_3qiuY85vbQqzRm1,52.60490417,-1.148803711,anonymous,EN,64,engine temperature,gps on,wiper on gte 1,h0v0,6,hard,E,E,H,WHERE,26.17,30.51,36.25,1,478,H,WHERE_H_H,H_H,2,77.447,11,15.17,27,3.51,31,5.25,Agree,1,3,2,4,887,nf
21/10/2021 13:43,21/10/2021 14:06,IP Address,87.115.100.86,100,1369,True,21/10/2021 14:06,R_2b4eqLzrpQOnldW,51.6875,-1.24029541,anonymous,EN,59,electricity consumption,radio on,engine temperature gte 18.23,h0v0,4,easy,M,M,M,WHAT_Qn,67.08,64.01,33.13,1,257,M,WHAT_Qn_M_E,M_E,3,138.948,63,4.08,68,-3.99,25,8.13,Disagree,0,4,4,5,888,nf
21/10/2021 13:43,21/10/2021 14:06,IP Address,87.115.100.86,100,1369,True,21/10/2021 14:06,R_2b4eqLzrpQOnldW,51.6875,-1.24029541,anonymous,EN,67,electricity consumption,wiper on,heating on gte 1,h0v0,8,medium,H,H,H,WHAT_Qn,53.18,56.78,49.21,1,351,H,WHAT_Qn_H_M,H_M,4,102.585,55,-1.82,53,3.78,25,24.21,Disagree,0,4,3,4,889,nf
21/10/2021 13:43,21/10/2021 14:06,IP Address,87.115.100.86,100,1369,True,21/10/2021 14:06,R_2b4eqLzrpQOnldW,51.6875,-1.24029541,anonymous,EN,39,engine temperature,wiper on,heating on gte 1,h0v0,12,hard,H,M,E,WHAT_Qn,63.25,64.93,42,1,413,H,WHAT_Qn_H_H,H_H,3,96.432,60,3.25,64,0.93,42,0,Neither agree nor disagree,0,4,4,4,890,nf
21/10/2021 13:43,21/10/2021 14:06,IP Address,87.115.100.86,100,1369,True,21/10/2021 14:06,R_2b4eqLzrpQOnldW,51.6875,-1.24029541,anonymous,EN,72,fuel consumption,gps on,radio on gte 1,h0v0,2,easy,E,M,H,WHAT_Ql,0,24.51,4.63,1,290,M,WHAT_Ql_M_E,M_E,3,120.392,0,0,24,0.51,4,0.63,Disagree,0,5,4,4,891,nf
21/10/2021 13:43,21/10/2021 14:06,IP Address,87.115.100.86,100,1369,True,21/10/2021 14:06,R_2b4eqLzrpQOnldW,51.6875,-1.24029541,anonymous,EN,63,engine temperature,gps on,heating on gte 1,h0v0,8,medium,E,E,M,WHAT_Ql,34.98,84.16,34.98,-1,361,E,WHAT_Ql_E_M,E_M,3,131.496,39,-4.02,84,0.16,39,-4.02,Neither agree nor disagree,0,4,5,4,892,nf
21/10/2021 13:43,21/10/2021 14:06,IP Address,87.115.100.86,100,1369,True,21/10/2021 14:06,R_2b4eqLzrpQOnldW,51.6875,-1.24029541,anonymous,EN,67,electricity consumption,wiper on,heating on gte 1,h0v0,13,hard,H,H,H,WHAT_Ql,9.65,20.17,53.21,1,459,H,WHAT_Ql_H_H,H_H,3,102.903,10,-0.35,19,1.17,57,-3.79,Neither agree nor disagree,0,5,4,5,893,nf
21/10/2021 13:43,21/10/2021 14:06,IP Address,87.115.100.86,100,1369,True,21/10/2021 14:06,R_2b4eqLzrpQOnldW,51.6875,-1.24029541,anonymous,EN,31,electricity consumption,gps on,wiper on gte 1,h0v0,2,easy,M,H,E,WHERE,22.25,18.52,44.64,1,303,E,WHERE_E_E,E_E,4,108.064,25,-2.75,25,-6.48,43,1.64,Disagree,0,4,4,5,894,nf
21/10/2021 13:43,21/10/2021 14:06,IP Address,87.115.100.86,100,1369,True,21/10/2021 14:06,R_2b4eqLzrpQOnldW,51.6875,-1.24029541,anonymous,EN,32,suspension force,radio on,wiper on gte 1,h0v0,3,medium,E,M,M,WHERE,29.91,32.31,7.44,1,389,M,WHERE_M_M,M_M,3,112.799,35,-5.09,30,2.31,9,-1.56,Neither agree nor disagree,0,4,3,4,895,nf
21/10/2021 13:43,21/10/2021 14:06,IP Address,87.115.100.86,100,1369,True,21/10/2021 14:06,R_2b4eqLzrpQOnldW,51.6875,-1.24029541,anonymous,EN,47,suspension force,wiper on,heating on gte 1,h0v0,6,hard,M,M,H,WHERE,23.26,30.96,27.74,1,482,H,WHERE_H_H,H_H,4,99.169,17,6.26,70,-39.04,32,-4.26,Agree,1,4,3,4,896,nf
21/10/2021 13:49,21/10/2021 14:07,IP Address,189.186.103.16,100,1091,True,21/10/2021 14:07,R_5jsRenm3AxyN99D,24.77130127,-107.6350021,anonymous,EN,59,electricity consumption,radio on,engine temperature gte 18.23,h0v0,4,easy,M,M,M,WHAT_Qn,67.08,64.01,33.13,1,257,M,WHAT_Qn_M_E,M_E,3,106.921,70,-2.92,75,-10.99,30,3.13,Disagree,0,2,2,4,897,nf
21/10/2021 13:49,21/10/2021 14:07,IP Address,189.186.103.16,100,1091,True,21/10/2021 14:07,R_5jsRenm3AxyN99D,24.77130127,-107.6350021,anonymous,EN,31,electricity consumption,gps on,radio on gte 1,h0v0,5,medium,M,H,E,WHAT_Qn,47.75,44.19,48.36,1,330,M,WHAT_Qn_M_M,M_M,3,69.117,45,2.75,36,8.19,56,-7.64,Disagree,0,3,3,4,898,nf
21/10/2021 13:49,21/10/2021 14:07,IP Address,189.186.103.16,100,1091,True,21/10/2021 14:07,R_5jsRenm3AxyN99D,24.77130127,-107.6350021,anonymous,EN,33,engine temperature,gps on,wiper on gte 1,h0v0,11,hard,H,H,E,WHAT_Qn,65.48,64.92,59.56,-1,414,H,WHAT_Qn_H_H,H_H,3,60.487,55,10.48,65,-0.08,75,-15.44,Disagree,1,2,2,4,899,nf
21/10/2021 13:49,21/10/2021 14:07,IP Address,189.186.103.16,100,1091,True,21/10/2021 14:07,R_5jsRenm3AxyN99D,24.77130127,-107.6350021,anonymous,EN,39,engine temperature,wiper on,heating on gte 1,h0v0,3,easy,H,M,E,WHAT_Ql,0.5,72.51,13.99,-1,278,M,WHAT_Ql_M_E,M_E,4,65.129,1,-0.5,75,-2.49,15,-1.01,Disagree,1,4,4,4,900,nf
21/10/2021 13:49,21/10/2021 14:07,IP Address,189.186.103.16,100,1091,True,21/10/2021 14:07,R_5jsRenm3AxyN99D,24.77130127,-107.6350021,anonymous,EN,32,suspension force,radio on,wiper on gte 1,h0v0,1,medium,E,M,M,WHAT_Ql,0.94,56.7,14.58,-1,362,M,WHAT_Ql_M_M,M_M,4,57.199,3,-2.06,60,-3.3,18,-3.42,Disagree,1,4,4,4,901,nf
21/10/2021 13:49,21/10/2021 14:07,IP Address,189.186.103.16,100,1091,True,21/10/2021 14:07,R_5jsRenm3AxyN99D,24.77130127,-107.6350021,anonymous,EN,3,suspension force,radio on,wiper on gte 1,h0v0,8,hard,H,M,M,WHAT_Ql,33.53,65.24,46.13,-1,449,M,WHAT_Ql_M_H,M_H,3,104.18,40,-6.47,60,5.24,50,-3.87,Neither agree nor disagree,0,4,4,4,902,nf
21/10/2021 13:49,21/10/2021 14:07,IP Address,189.186.103.16,100,1091,True,21/10/2021 14:07,R_5jsRenm3AxyN99D,24.77130127,-107.6350021,anonymous,EN,1,electricity consumption,gps on,radio on gte 1,h0v0,4,easy,E,E,E,WHERE,28.7,24.67,14.28,-1,298,E,WHERE_E_E,E_E,3,110.97,60,-31.3,66,-41.33,22,-7.72,Disagree,1,1,1,3,903,nf
21/10/2021 13:49,21/10/2021 14:07,IP Address,189.186.103.16,100,1091,True,21/10/2021 14:07,R_5jsRenm3AxyN99D,24.77130127,-107.6350021,anonymous,EN,68,fuel consumption,gps on,wiper on gte 1,h0v0,7,medium,E,M,E,WHERE,17.64,14.64,36.09,-1,380,E,WHERE_E_M,E_M,3,61.206,30,-12.36,40,-25.36,45,-8.91,Disagree,1,2,2,4,904,nf
21/10/2021 13:49,21/10/2021 14:07,IP Address,189.186.103.16,100,1091,True,21/10/2021 14:07,R_5jsRenm3AxyN99D,24.77130127,-107.6350021,anonymous,EN,63,engine temperature,gps on,wiper on gte 1,h0v0,3,hard,E,E,M,WHERE,19.42,29.79,27.92,1,469,M,WHERE_M_H,M_H,3,61.847,20,-0.58,48,-18.21,33,-5.08,Agree,1,4,2,4,905,nf
21/10/2021 13:42,21/10/2021 14:10,IP Address,86.152.168.21,100,1670,True,21/10/2021 14:10,R_31ouywhCsiokPuE,54.5579071,-1.32800293,anonymous,EN,67,electricity consumption,wiper on,radio on gte 1,h0v0,2,easy,H,H,H,WHAT_Qn,54.44,56.78,75.65,1,270,H,WHAT_Qn_H_E,H_E,2,93.355,70,-15.56,50,6.78,80,-4.35,Disagree,0,0,0,2,906,nf
21/10/2021 13:42,21/10/2021 14:10,IP Address,86.152.168.21,100,1670,True,21/10/2021 14:10,R_31ouywhCsiokPuE,54.5579071,-1.32800293,anonymous,EN,22,electricity consumption,radio on,heating on gte 1,h0v0,3,medium,M,H,M,WHAT_Qn,80.71,77.48,25.06,1,339,M,WHAT_Qn_M_M,M_M,1,108.827,80,0.71,90,-12.52,20,5.06,Disagree,0,2,1,0,907,nf
21/10/2021 13:42,21/10/2021 14:10,IP Address,86.152.168.21,100,1670,True,21/10/2021 14:10,R_31ouywhCsiokPuE,54.5579071,-1.32800293,anonymous,EN,14,engine temperature,gps on,wiper on gte 1,h0v0,6,hard,M,M,E,WHAT_Qn,19.49,23.96,67.73,1,410,M,WHAT_Qn_M_H,M_H,2,99.207,24,-4.51,58,-34.04,70,-2.27,Disagree,0,0,0,2,908,nf
21/10/2021 13:42,21/10/2021 14:10,IP Address,86.152.168.21,100,1670,True,21/10/2021 14:10,R_31ouywhCsiokPuE,54.5579071,-1.32800293,anonymous,EN,20,electricity consumption,radio on,engine temperature gte 72.34,h0v0,4,easy,M,H,H,WHAT_Ql,27.75,65.7,41.62,1,294,H,WHAT_Ql_H_E,H_E,5,160.453,39,-11.25,52,13.7,40,1.62,Disagree,0,1,3,1,909,nf
21/10/2021 13:42,21/10/2021 14:10,IP Address,86.152.168.21,100,1670,True,21/10/2021 14:10,R_31ouywhCsiokPuE,54.5579071,-1.32800293,anonymous,EN,33,engine temperature,gps on,wiper on gte 1,h0v0,1,medium,H,H,E,WHAT_Ql,8.15,18.64,21.44,-1,360,H,WHAT_Ql_H_M,H_M,5,196.74,15,-6.85,32,-13.36,10,11.44,Neither agree nor disagree,0,2,0,1,910,nf
21/10/2021 13:42,21/10/2021 14:10,IP Address,86.152.168.21,100,1670,True,21/10/2021 14:10,R_31ouywhCsiokPuE,54.5579071,-1.32800293,anonymous,EN,39,engine temperature,wiper on,heating on gte 1,h0v0,10,hard,H,M,E,WHAT_Ql,38.16,72.51,57.5,-1,440,M,WHAT_Ql_M_H,M_H,0,100.576,53,-14.84,75,-2.49,40,17.5,Neither agree nor disagree,0,0,1,0,911,nf
21/10/2021 13:42,21/10/2021 14:10,IP Address,86.152.168.21,100,1670,True,21/10/2021 14:10,R_31ouywhCsiokPuE,54.5579071,-1.32800293,anonymous,EN,3,suspension force,radio on,heating on gte 1,h0v0,2,easy,H,M,M,WHERE,56.84,33.25,24.69,-1,314,M,WHERE_M_E,M_E,0,104.132,40,16.84,20,13.25,10,14.69,Neither agree nor disagree,0,0,1,1,912,nf
21/10/2021 13:42,21/10/2021 14:10,IP Address,86.152.168.21,100,1670,True,21/10/2021 14:10,R_31ouywhCsiokPuE,54.5579071,-1.32800293,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,3,medium,E,E,E,WHERE,17.5,22.56,27.96,1,379,E,WHERE_E_M,E_M,2,94.047,10,7.5,5,17.56,36,-8.04,Neither agree nor disagree,0,2,1,2,913,nf
21/10/2021 13:42,21/10/2021 14:10,IP Address,86.152.168.21,100,1670,True,21/10/2021 14:10,R_31ouywhCsiokPuE,54.5579071,-1.32800293,anonymous,EN,3,suspension force,radio on,wiper on gte 1,h0v0,11,hard,H,M,M,WHERE,41,39.18,36.11,1,476,M,WHERE_M_H,M_H,5,167.326,20,21,30,9.18,40,-3.89,Neither agree nor disagree,0,0,1,0,914,nf
21/10/2021 13:47,21/10/2021 14:15,IP Address,94.15.60.65,100,1696,True,21/10/2021 14:15,R_2U3qZAJpNAYItnG,54.01199341,-1.043701172,anonymous,EN,3,suspension force,radio on,heating on gte 1,h0v0,2,easy,H,M,M,WHAT_Qn,31.72,43.31,24.92,1,260,H,WHAT_Qn_H_E,H_E,1,178.272,15,16.72,57,-13.69,21,3.92,Disagree,0,2,2,1,915,nf
21/10/2021 13:47,21/10/2021 14:15,IP Address,94.15.60.65,100,1696,True,21/10/2021 14:15,R_2U3qZAJpNAYItnG,54.01199341,-1.043701172,anonymous,EN,20,electricity consumption,radio on,wiper on gte 1,h0v0,8,medium,M,H,H,WHAT_Qn,77.39,56.13,8.09,1,348,M,WHAT_Qn_M_M,M_M,3,107.217,9,68.39,40,16.13,9,-0.91,Agree,1,3,1,1,916,nf
21/10/2021 13:47,21/10/2021 14:15,IP Address,94.15.60.65,100,1696,True,21/10/2021 14:15,R_2U3qZAJpNAYItnG,54.01199341,-1.043701172,anonymous,EN,34,suspension force,gps on,wiper on gte 1,h0v0,13,hard,E,H,H,WHAT_Qn,28.59,27.34,59.44,1,426,E,WHAT_Qn_E_H,E_H,1,96.606,25,3.59,30,-2.66,21,38.44,Disagree,0,1,1,1,917,nf
21/10/2021 13:47,21/10/2021 14:15,IP Address,94.15.60.65,100,1696,True,21/10/2021 14:15,R_2U3qZAJpNAYItnG,54.01199341,-1.043701172,anonymous,EN,64,engine temperature,gps on,radio on gte 1,h0v0,4,easy,E,E,H,WHAT_Ql,11.58,18.69,76.01,-1,289,E,WHAT_Ql_E_E,E_E,2,165.114,88,-76.42,19,-0.31,88,-11.99,Disagree,1,2,4,2,918,nf
21/10/2021 13:47,21/10/2021 14:15,IP Address,94.15.60.65,100,1696,True,21/10/2021 14:15,R_2U3qZAJpNAYItnG,54.01199341,-1.043701172,anonymous,EN,6,suspension force,gps on,wiper on gte 1,h0v0,5,medium,H,E,H,WHAT_Ql,6.2,51.6,6.2,1,376,E,WHAT_Ql_E_M,E_M,1,79.688,61,-54.8,52,-0.4,9,-2.8,Agree,1,2,4,1,919,nf
21/10/2021 13:47,21/10/2021 14:15,IP Address,94.15.60.65,100,1696,True,21/10/2021 14:15,R_2U3qZAJpNAYItnG,54.01199341,-1.043701172,anonymous,EN,61,electricity consumption,gps on,wiper on gte 1,h0v0,8,hard,M,E,M,WHAT_Ql,14.15,54.18,25.13,1,445,E,WHAT_Ql_E_H,E_H,1,189.381,13,1.15,55,-0.82,29,-3.87,Disagree,0,1,1,1,920,nf
21/10/2021 13:47,21/10/2021 14:15,IP Address,94.15.60.65,100,1696,True,21/10/2021 14:15,R_2U3qZAJpNAYItnG,54.01199341,-1.043701172,anonymous,EN,64,engine temperature,gps on,radio on gte 1,h0v0,4,easy,E,E,H,WHERE,35,35.49,74.85,-1,316,H,WHERE_H_E,H_E,1,94.661,23,12,23,12.49,77,-2.15,Disagree,1,1,1,1,921,nf
21/10/2021 13:47,21/10/2021 14:15,IP Address,94.15.60.65,100,1696,True,21/10/2021 14:15,R_2U3qZAJpNAYItnG,54.01199341,-1.043701172,anonymous,EN,39,engine temperature,wiper on,heating on gte 1,h0v0,5,medium,H,M,E,WHERE,23.68,21.55,45.48,1,386,E,WHERE_E_M,E_M,1,125.695,0,23.68,5,16.55,51,-5.52,Disagree,0,0,1,1,922,nf
21/10/2021 13:47,21/10/2021 14:15,IP Address,94.15.60.65,100,1696,True,21/10/2021 14:15,R_2U3qZAJpNAYItnG,54.01199341,-1.043701172,anonymous,EN,61,electricity consumption,gps on,wiper on gte 1,h0v0,7,hard,M,E,M,WHERE,34.4,40.91,34.71,1,472,M,WHERE_M_H,M_H,3,141.492,20,14.4,30,10.91,45,-10.29,Agree,1,3,2,2,923,nf
21/10/2021 13:46,21/10/2021 14:16,IP Address,81.136.68.233,100,1766,True,21/10/2021 14:16,R_1r661WVZESMmAqK,54.16670227,-6.483306885,anonymous,EN,38,electricity consumption,wiper on,radio on gte 1,h0v0,5,easy,M,E,H,WHAT_Qn,40.73,37.06,69.7,-1,265,M,WHAT_Qn_M_E,M_E,4,148.539,40,0.73,35,2.06,71,-1.3,Agree,0,2,1,4,924,nf
21/10/2021 13:46,21/10/2021 14:16,IP Address,81.136.68.233,100,1766,True,21/10/2021 14:16,R_1r661WVZESMmAqK,54.16670227,-6.483306885,anonymous,EN,72,fuel consumption,gps on,wiper on gte 1,h0v0,5,medium,E,M,H,WHAT_Qn,80.01,77.48,52.1,1,344,E,WHAT_Qn_E_M,E_M,3,135.518,78,2.01,70,7.48,58,-5.9,Agree,1,2,1,4,925,nf
