StartDate,EndDate,Status,IPAddress,Progress,Duration_in_seconds,Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,idc,drawnQn,drawnQl,queryString,flips,nMasks,dMask,dComplex_Qn,dComplex_Ql,dComplex_Where,focus,bslnA1,bslnA2,bslnA3,bslnB,cntrQ,dComplex_focus,info_focus_dComplex_dMask,info_dComplex_dMask,trustB,t,answerA1,diffA1,log_diffA1,answerA2,diffA2,log_diffA2,answerA3,diffA3,log_diffA3,answerB,correctB,trustA1,trustA2,trustA3,uniqueCntrQuestion,flip
14/11/2021 02:00,14/11/2021 03:08,IP Address,92.11.111.193,100,4101,True,14/11/2021 03:08,R_1eCXZKZOgVpXCTw,53.39190674,-2.573699951,anonymous,EN,32,suspension force,radio on,wiper on gte 1,h1v1,3,easy,E,M,M,WHERE,26.11,27.25,13.69,-1,136,M,WHERE_M_E,M_E,4,208.581,38,-11.89,3.586764743,30,-2.75,1.523561956,12,1.69,0.859969548,Agree,0,2,2,4,529,nf
14/11/2021 02:00,14/11/2021 03:08,IP Address,92.11.111.193,100,4101,True,14/11/2021 03:08,R_1eCXZKZOgVpXCTw,53.39190674,-2.573699951,anonymous,EN,34,suspension force,gps on,wiper on gte 1,h1v1,9,hard,E,H,H,WHERE,28.77,28.05,34.16,1,236,H,WHERE_H_H,H_H,4,445.011,35,-6.23,2.667892125,35,-6.95,2.822730148,18,16.16,4.025471815,Agree,1,1,1,3,530,nf
14/11/2021 05:36,14/11/2021 06:34,IP Address,41.162.54.154,100,3473,True,14/11/2021 06:34,R_vAXU7YsOKxNuUW5,-29.85560608,31.04490662,anonymous,EN,32,suspension force,radio on,wiper on gte 1,h0v0,9,hard,E,M,M,WHAT_Qn,27.68,34.69,20.77,-1,265,E,WHAT_Qn_E_H,E_H,4,164.548,26,1.68,0.851998837,60,-25.31,4.668743189,26,-5.23,2.420886575,Neither agree nor disagree,0,5,4,5,0,f
14/11/2021 05:36,14/11/2021 06:34,IP Address,41.162.54.154,100,3473,True,14/11/2021 06:34,R_vAXU7YsOKxNuUW5,-29.85560608,31.04490662,anonymous,EN,61,electricity consumption,gps on,wiper on gte 1,h0v0,6,medium,M,E,M,WHAT_Qn,33.95,44.19,19.68,-1,334,M,WHAT_Qn_M_M,M_M,5,188.505,14,19.95,4.327328083,53,-8.81,3.159467729,14,5.68,2.537296067,Neither agree nor disagree,0,5,3,5,1,f
14/11/2021 05:36,14/11/2021 06:34,IP Address,41.162.54.154,100,3473,True,14/11/2021 06:34,R_vAXU7YsOKxNuUW5,-29.85560608,31.04490662,anonymous,EN,3,suspension force,radio on,wiper on gte 1,h0v0,9,hard,H,M,M,WHAT_Qn,34.86,43.31,20.3,-1,427,H,WHAT_Qn_H_H,H_H,3,281.467,22,12.86,3.698774109,22,21.31,4.421896512,9,11.3,3.51412226,Neither agree nor disagree,0,5,5,5,2,f
14/11/2021 05:36,14/11/2021 06:34,IP Address,41.162.54.154,100,3473,True,14/11/2021 06:34,R_vAXU7YsOKxNuUW5,-29.85560608,31.04490662,anonymous,EN,6,suspension force,gps on,wiper on gte 1,h0v0,6,medium,H,E,H,WHAT_Ql,14.13,51.6,48.6,1,287,E,WHAT_Ql_E_M,E_M,5,195.181,23,-8.87,3.169123281,52,-0.4,-0.929610672,32,16.6,4.063934306,Disagree,0,5,5,5,3,f
14/11/2021 05:36,14/11/2021 06:34,IP Address,41.162.54.154,100,3473,True,14/11/2021 06:34,R_vAXU7YsOKxNuUW5,-29.85560608,31.04490662,anonymous,EN,12,suspension force,gps on,wiper on gte 1,h0v0,9,hard,H,M,H,WHAT_Ql,17.26,81.18,21.13,1,377,M,WHAT_Ql_M_H,M_H,3,423.928,0,17.26,4.119771162,80,1.18,0.384049807,0,21.13,4.409730354,Disagree,0,4,4,4,4,f
14/11/2021 05:36,14/11/2021 06:34,IP Address,41.162.54.154,100,3473,True,14/11/2021 06:34,R_vAXU7YsOKxNuUW5,-29.85560608,31.04490662,anonymous,EN,2,suspension force,wiper on,gps on gte 1,h0v0,6,medium,H,H,M,WHAT_Ql,6.36,28.33,15.9,-1,448,H,WHAT_Ql_H_M,H_M,4,345.302,0,6.36,2.697106574,29,-0.67,-0.330973234,0,15.9,4.002252452,Neither agree nor disagree,0,5,5,5,5,f
14/11/2021 05:36,14/11/2021 06:34,IP Address,41.162.54.154,100,3473,True,14/11/2021 06:34,R_vAXU7YsOKxNuUW5,-29.85560608,31.04490662,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,8,hard,E,E,E,WHERE,17.35,15.53,18.54,-1,324,E,WHERE_E_H,E_H,4,233.121,90,-72.65,6.185371029,26,-10.47,3.405311683,9,9.54,3.272769732,Agree,0,3,5,5,6,f
14/11/2021 05:36,14/11/2021 06:34,IP Address,41.162.54.154,100,3473,True,14/11/2021 06:34,R_vAXU7YsOKxNuUW5,-29.85560608,31.04490662,anonymous,EN,2,suspension force,wiper on,gps on gte 1,h0v0,6,medium,H,H,M,WHERE,41.46,52.22,46.73,-1,395,M,WHERE_M_M,M_M,3,305.27,32,9.46,3.260778432,91,-38.78,5.281883675,38,8.73,3.146492307,Neither agree nor disagree,0,5,5,5,7,f
14/11/2021 05:36,14/11/2021 06:34,IP Address,41.162.54.154,100,3473,True,14/11/2021 06:34,R_vAXU7YsOKxNuUW5,-29.85560608,31.04490662,anonymous,EN,67,electricity consumption,wiper on,gps on gte 1,h0v0,6,medium,H,H,H,WHERE,26.75,25.28,22.3,-1,476,H,WHERE_H_M,H_M,5,198.259,34,-7.25,2.882643049,38,-12.72,3.683134985,50,-27.7,4.798309782,Neither agree nor disagree,0,5,5,4,8,f
14/11/2021 06:53,14/11/2021 07:19,IP Address,71.84.102.40,100,1508,True,14/11/2021 07:19,R_1hXCB5L9OscdyuE,40.5585022,-122.4138947,anonymous,EN,63,engine temperature,gps on,wiper on gte 1,h0v0,3,easy,E,E,M,WHAT_Qn,15.16,15.52,34.73,-1,244,E,WHAT_Qn_E_E,E_E,3,85.402,22,-6.84,2.800123353,10,5.52,2.496973581,25,9.73,3.300855871,Agree,0,4,4,4,9,f
14/11/2021 06:53,14/11/2021 07:19,IP Address,71.84.102.40,100,1508,True,14/11/2021 07:19,R_1hXCB5L9OscdyuE,40.5585022,-122.4138947,anonymous,EN,38,electricity consumption,wiper on,gps on gte 1,h0v0,8,hard,M,E,H,WHAT_Qn,34.08,37.06,23.64,1,344,M,WHAT_Qn_M_H,M_H,3,89.283,39,-4.92,2.334854269,40,-2.94,1.615887074,38,-14.36,3.856487779,Neither agree nor disagree,0,3,3,3,10,f
14/11/2021 06:53,14/11/2021 07:19,IP Address,71.84.102.40,100,1508,True,14/11/2021 07:19,R_1hXCB5L9OscdyuE,40.5585022,-122.4138947,anonymous,EN,2,suspension force,wiper on,gps on gte 1,h0v0,9,hard,H,H,M,WHAT_Qn,17.92,27.05,17.07,1,430,H,WHAT_Qn_H_H,H_H,3,92.212,26,-8.08,3.036503334,27,0.05,-2.514573173,23,-5.93,2.59812696,Neither agree nor disagree,0,2,3,3,11,f
14/11/2021 06:53,14/11/2021 07:19,IP Address,71.84.102.40,100,1508,True,14/11/2021 07:19,R_1hXCB5L9OscdyuE,40.5585022,-122.4138947,anonymous,EN,64,engine temperature,gps on,wiper on gte 1,h0v0,6,medium,E,E,H,WHAT_Ql,5.69,18.69,38.61,-1,281,E,WHAT_Ql_E_M,E_M,4,73.797,0,5.69,2.539779192,18,0.69,-0.295128036,11,27.61,4.79363582,Agree,0,5,4,3,12,f
14/11/2021 06:53,14/11/2021 07:19,IP Address,71.84.102.40,100,1508,True,14/11/2021 07:19,R_1hXCB5L9OscdyuE,40.5585022,-122.4138947,anonymous,EN,14,engine temperature,gps on,wiper on gte 1,h0v0,6,medium,M,M,E,WHAT_Ql,35.26,83.6,44.39,-1,363,M,WHAT_Ql_M_M,M_M,5,123.789,2,33.26,5.061128135,85,-1.4,0.608809243,31,13.39,3.756489607,Neither agree nor disagree,0,4,4,3,13,f
14/11/2021 06:53,14/11/2021 07:19,IP Address,71.84.102.40,100,1508,True,14/11/2021 07:19,R_1hXCB5L9OscdyuE,40.5585022,-122.4138947,anonymous,EN,31,electricity consumption,gps on,wiper on gte 1,h0v0,9,hard,M,H,E,WHAT_Ql,8.84,58.62,15.04,-1,453,H,WHAT_Ql_H_H,H_H,4,146.409,17,-8.16,3.050501697,47,11.62,3.553974808,28,-12.96,3.709842019,Neither agree nor disagree,0,3,3,3,14,f
14/11/2021 06:53,14/11/2021 07:19,IP Address,71.84.102.40,100,1508,True,14/11/2021 07:19,R_1hXCB5L9OscdyuE,40.5585022,-122.4138947,anonymous,EN,39,engine temperature,wiper on,gps on gte 1,h0v0,8,hard,H,M,E,WHERE,18.39,15.73,18.72,1,322,E,WHERE_E_H,E_H,3,109.271,18,0.39,-0.957355663,26,-10.27,3.377817853,13,5.72,2.547203025,Agree,1,3,3,3,15,f
14/11/2021 06:53,14/11/2021 07:19,IP Address,71.84.102.40,100,1508,True,14/11/2021 07:19,R_1hXCB5L9OscdyuE,40.5585022,-122.4138947,anonymous,EN,61,electricity consumption,gps on,wiper on gte 1,h0v0,6,medium,M,E,M,WHERE,32.22,35.19,34.39,1,390,M,WHERE_M_M,M_M,2,204.063,30,2.22,1.229587923,54,-18.81,4.242983516,16,18.39,4.210622644,Disagree,0,3,2,3,16,f
14/11/2021 06:53,14/11/2021 07:19,IP Address,71.84.102.40,100,1508,True,14/11/2021 07:19,R_1hXCB5L9OscdyuE,40.5585022,-122.4138947,anonymous,EN,64,engine temperature,gps on,wiper on gte 1,h0v0,3,easy,E,E,H,WHERE,28.23,35.45,28.36,1,468,H,WHERE_H_E,H_E,3,213.87,46,-17.77,4.161484639,54,-18.55,4.223036338,19,9.36,3.245647774,Agree,1,3,3,3,17,f
14/11/2021 07:11,14/11/2021 07:28,IP Address,176.25.237.105,100,1047,True,14/11/2021 07:28,R_ZmXOOsGZqnGOtwd,55.00210571,-1.628692627,anonymous,EN,68,fuel consumption,gps on,wiper on gte 1,h0v0,9,hard,E,M,E,WHAT_Qn,43.46,43.35,15.84,-1,264,E,WHAT_Qn_E_H,E_H,5,62.986,14,29.46,4.88679399,40,3.35,1.797012978,20,-4.16,2.099295204,Agree,0,0,5,2,18,f
14/11/2021 07:11,14/11/2021 07:28,IP Address,176.25.237.105,100,1047,True,14/11/2021 07:28,R_ZmXOOsGZqnGOtwd,55.00210571,-1.628692627,anonymous,EN,69,engine temperature,radio on,wiper on gte 1,h0v0,9,hard,M,E,E,WHAT_Qn,63.34,64.01,23.75,1,351,M,WHAT_Qn_M_H,M_H,2,69.388,31,32.34,5.020813304,15,49.01,5.618679151,26,-2.25,1.247927513,Disagree,0,0,0,1,19,f
14/11/2021 07:11,14/11/2021 07:28,IP Address,176.25.237.105,100,1047,True,14/11/2021 07:28,R_ZmXOOsGZqnGOtwd,55.00210571,-1.628692627,anonymous,EN,12,suspension force,gps on,wiper on gte 1,h0v0,3,easy,H,M,H,WHAT_Qn,21.11,23.06,42.9,-1,410,H,WHAT_Qn_H_E,H_E,2,46.521,83,-61.89,5.954545307,51,-27.94,4.810700154,20,22.9,4.525129251,Disagree,1,3,1,5,20,f
14/11/2021 07:11,14/11/2021 07:28,IP Address,176.25.237.105,100,1047,True,14/11/2021 07:28,R_ZmXOOsGZqnGOtwd,55.00210571,-1.628692627,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,3,easy,H,E,E,WHAT_Ql,12.74,33.52,40.39,-1,276,E,WHAT_Ql_E_E,E_E,2,90.354,0,12.74,3.685379552,30,3.52,1.865918815,0,40.39,5.340384235,Neither agree nor disagree,0,0,3,5,21,f
14/11/2021 07:11,14/11/2021 07:28,IP Address,176.25.237.105,100,1047,True,14/11/2021 07:28,R_ZmXOOsGZqnGOtwd,55.00210571,-1.628692627,anonymous,EN,32,suspension force,radio on,wiper on gte 1,h0v0,9,hard,E,M,M,WHAT_Ql,13.64,56.7,24,-1,370,M,WHAT_Ql_M_H,M_H,1,78.637,45,-31.36,4.976592762,60,-3.3,1.776103988,37,-13,3.714245518,Neither agree nor disagree,0,4,3,3,22,f
14/11/2021 07:11,14/11/2021 07:28,IP Address,176.25.237.105,100,1047,True,14/11/2021 07:28,R_ZmXOOsGZqnGOtwd,55.00210571,-1.628692627,anonymous,EN,20,electricity consumption,radio on,wiper on gte 1,h0v0,9,hard,M,H,H,WHAT_Ql,14.35,65.7,26.79,1,455,H,WHAT_Ql_H_H,H_H,3,57.401,27,-12.65,3.675251386,70,-4.3,2.145677455,26,0.79,-0.128156351,Disagree,0,1,4,3,23,f
14/11/2021 07:11,14/11/2021 07:28,IP Address,176.25.237.105,100,1047,True,14/11/2021 07:28,R_ZmXOOsGZqnGOtwd,55.00210571,-1.628692627,anonymous,EN,69,engine temperature,radio on,wiper on gte 1,h0v0,9,hard,M,E,E,WHERE,18.34,16.02,25.39,1,318,E,WHERE_E_H,E_H,2,94.447,8,10.34,3.387500406,8,8.02,3.025914699,55,-29.61,4.894090171,Agree,1,0,0,4,24,f
14/11/2021 07:11,14/11/2021 07:28,IP Address,176.25.237.105,100,1047,True,14/11/2021 07:28,R_ZmXOOsGZqnGOtwd,55.00210571,-1.628692627,anonymous,EN,61,electricity consumption,gps on,wiper on gte 1,h0v0,3,easy,M,E,M,WHERE,19.25,35.19,33.75,1,381,M,WHERE_M_E,M_E,2,97.601,0,19.25,4.276124405,20,15.19,3.936873462,15,18.75,4.238404739,Agree,1,3,2,3,25,f
14/11/2021 07:11,14/11/2021 07:28,IP Address,176.25.237.105,100,1047,True,14/11/2021 07:28,R_ZmXOOsGZqnGOtwd,55.00210571,-1.628692627,anonymous,EN,67,electricity consumption,wiper on,gps on gte 1,h0v0,3,easy,H,H,H,WHERE,28.76,25.28,21.52,-1,467,H,WHERE_H_E,H_E,1,59.575,23,5.76,2.557042415,29,-3.72,1.942983598,25,-3.48,1.849999259,Agree,0,0,0,5,26,f
14/11/2021 07:12,14/11/2021 07:35,IP Address,82.17.115.109,100,1341,True,14/11/2021 07:35,R_3e5gJciV2488Gjs,51.91239929,-0.384597778,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,3,easy,E,H,E,WHAT_Qn,21.53,34.69,21.39,-1,249,E,WHAT_Qn_E_E,E_E,3,271.071,40,-18.47,4.216842843,59,-24.31,4.610877199,64,-42.61,5.417346217,Disagree,1,2,2,2,27,f
14/11/2021 07:12,14/11/2021 07:35,IP Address,82.17.115.109,100,1341,True,14/11/2021 07:35,R_3e5gJciV2488Gjs,51.91239929,-0.384597778,anonymous,EN,20,electricity consumption,radio on,wiper on gte 1,h0v0,3,easy,M,H,H,WHAT_Qn,63.46,56.13,35.02,-1,332,M,WHAT_Qn_M_E,M_E,0,72.902,46,17.46,4.13627343,55,1.13,0.327687364,24,11.02,3.478324711,Neither agree nor disagree,0,0,0,2,28,f
14/11/2021 07:12,14/11/2021 07:35,IP Address,82.17.115.109,100,1341,True,14/11/2021 07:35,R_3e5gJciV2488Gjs,51.91239929,-0.384597778,anonymous,EN,33,engine temperature,gps on,wiper on gte 1,h0v0,3,easy,H,H,E,WHAT_Qn,71.95,64.92,13.47,1,411,H,WHAT_Qn_H_E,H_E,0,118.802,59,12.95,3.708739041,55,9.92,3.328405659,12,1.47,0.673556424,Neither agree nor disagree,0,0,2,3,29,f
14/11/2021 07:12,14/11/2021 07:35,IP Address,82.17.115.109,100,1341,True,14/11/2021 07:35,R_3e5gJciV2488Gjs,51.91239929,-0.384597778,anonymous,EN,61,electricity consumption,gps on,wiper on gte 1,h0v0,9,hard,M,E,M,WHAT_Ql,19.73,54.18,33.33,-1,292,E,WHAT_Ql_E_H,E_H,0,145.122,0,19.73,4.311430456,27,27.18,4.771093252,80,-46.67,5.548282482,Neither agree nor disagree,0,1,3,4,30,f
14/11/2021 07:12,14/11/2021 07:35,IP Address,82.17.115.109,100,1341,True,14/11/2021 07:35,R_3e5gJciV2488Gjs,51.91239929,-0.384597778,anonymous,EN,72,fuel consumption,gps on,wiper on gte 1,h0v0,9,hard,E,M,H,WHAT_Ql,7.72,24.51,18.14,-1,371,M,WHAT_Ql_M_H,M_H,0,99.752,7,0.72,-0.242976753,25,-0.49,-0.701341684,28,-9.86,3.319762428,Neither agree nor disagree,0,3,3,3,31,f
14/11/2021 07:12,14/11/2021 07:35,IP Address,82.17.115.109,100,1341,True,14/11/2021 07:35,R_3e5gJciV2488Gjs,51.91239929,-0.384597778,anonymous,EN,34,suspension force,gps on,wiper on gte 1,h0v0,3,easy,E,H,H,WHAT_Ql,0.23,21.44,9.79,1,434,H,WHAT_Ql_H_E,H_E,0,52.739,21,-20.77,4.385085854,18,3.44,1.833902077,8,1.79,0.937344392,Neither agree nor disagree,0,0,1,1,32,f
14/11/2021 07:12,14/11/2021 07:35,IP Address,82.17.115.109,100,1341,True,14/11/2021 07:35,R_3e5gJciV2488Gjs,51.91239929,-0.384597778,anonymous,EN,14,engine temperature,gps on,wiper on gte 1,h0v0,3,easy,M,M,E,WHERE,22.14,20.1,8.55,-1,301,E,WHERE_E_E,E_E,0,89.409,35,-12.86,3.698774109,83,-62.9,5.977852308,37,-28.45,4.836681593,Neither agree nor disagree,0,0,0,4,33,f
14/11/2021 07:12,14/11/2021 07:35,IP Address,82.17.115.109,100,1341,True,14/11/2021 07:35,R_3e5gJciV2488Gjs,51.91239929,-0.384597778,anonymous,EN,63,engine temperature,gps on,wiper on gte 1,h0v0,9,hard,E,E,M,WHERE,25.72,21.15,27.32,-1,405,M,WHERE_M_H,M_H,0,61.667,57,-31.28,4.972922364,56,-34.85,5.128252152,33,-5.68,2.537296067,Neither agree nor disagree,0,0,0,2,34,f
14/11/2021 07:12,14/11/2021 07:35,IP Address,82.17.115.109,100,1341,True,14/11/2021 07:35,R_3e5gJciV2488Gjs,51.91239929,-0.384597778,anonymous,EN,47,suspension force,wiper on,gps on gte 1,h0v0,3,easy,M,M,H,WHERE,27.33,31.26,38.15,-1,463,H,WHERE_H_E,H_E,0,52.801,58,-30.67,4.944624223,19,12.26,3.630521963,3,35.15,5.140574178,Neither agree nor disagree,0,0,0,1,35,f
14/11/2021 07:17,14/11/2021 07:44,IP Address,196.248.78.248,100,1606,True,14/11/2021 07:44,R_ukV62cVWikPGG3L,-25.75990295,28.26040649,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,9,hard,E,H,E,WHAT_Qn,25.26,34.69,20.32,-1,267,E,WHAT_Qn_E_H,E_H,4,110.905,34,-8.74,3.148120631,42,-7.31,2.894332742,25,-4.68,2.264536431,Disagree,1,3,3,3,36,f
14/11/2021 07:17,14/11/2021 07:44,IP Address,196.248.78.248,100,1606,True,14/11/2021 07:44,R_ukV62cVWikPGG3L,-25.75990295,28.26040649,anonymous,EN,31,electricity consumption,gps on,wiper on gte 1,h0v0,6,medium,M,H,E,WHAT_Qn,41.13,44.19,27,-1,339,M,WHAT_Qn_M_M,M_M,3,108.992,45,-3.87,1.998195503,40,4.19,2.109360559,30,-3,1.64385619,Disagree,1,2,2,3,37,f
14/11/2021 07:17,14/11/2021 07:44,IP Address,196.248.78.248,100,1606,True,14/11/2021 07:44,R_ukV62cVWikPGG3L,-25.75990295,28.26040649,anonymous,EN,41,engine temperature,radio on,wiper on gte 1,h0v0,6,medium,H,E,M,WHAT_Qn,42.79,43.3,24.62,1,415,H,WHAT_Qn_H_M,H_M,2,111.336,42,0.79,-0.128156351,40,3.3,1.776103988,24,0.62,-0.424687669,Neither agree nor disagree,0,2,2,3,38,f
14/11/2021 07:17,14/11/2021 07:44,IP Address,196.248.78.248,100,1606,True,14/11/2021 07:44,R_ukV62cVWikPGG3L,-25.75990295,28.26040649,anonymous,EN,61,electricity consumption,gps on,wiper on gte 1,h0v0,6,medium,M,E,M,WHAT_Ql,16.57,54.18,38.54,-1,283,E,WHAT_Ql_E_M,E_M,2,85.214,10,6.57,2.743084056,45,9.18,3.21800615,15,23.54,4.564683017,Disagree,1,2,3,2,39,f
14/11/2021 07:17,14/11/2021 07:44,IP Address,196.248.78.248,100,1606,True,14/11/2021 07:44,R_ukV62cVWikPGG3L,-25.75990295,28.26040649,anonymous,EN,72,fuel consumption,gps on,wiper on gte 1,h0v0,6,medium,E,M,H,WHAT_Ql,6.94,24.51,16.98,-1,362,M,WHAT_Ql_M_M,M_M,1,126.856,5,1.94,1.046141782,24,0.51,-0.655171503,23,-6.02,2.619413011,Neither agree nor disagree,0,1,3,3,40,f
14/11/2021 07:17,14/11/2021 07:44,IP Address,196.248.78.248,100,1606,True,14/11/2021 07:44,R_ukV62cVWikPGG3L,-25.75990295,28.26040649,anonymous,EN,33,engine temperature,gps on,wiper on gte 1,h0v0,8,hard,H,H,E,WHAT_Ql,10.02,19.81,30.06,1,456,H,WHAT_Ql_H_H,H_H,3,124.338,9,1.02,0.195347598,25,-5.19,2.410069692,20,10.06,3.348374075,Disagree,0,2,3,3,41,f
14/11/2021 07:17,14/11/2021 07:44,IP Address,196.248.78.248,100,1606,True,14/11/2021 07:44,R_ukV62cVWikPGG3L,-25.75990295,28.26040649,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,6,medium,E,H,E,WHERE,13.84,14.86,51.74,-1,308,E,WHERE_E_M,E_M,3,92.364,20,-6.16,2.651912745,45,-30.14,4.919578446,28,23.74,4.576824431,Neither agree nor disagree,0,2,2,3,42,f
14/11/2021 07:17,14/11/2021 07:44,IP Address,196.248.78.248,100,1606,True,14/11/2021 07:44,R_ukV62cVWikPGG3L,-25.75990295,28.26040649,anonymous,EN,22,electricity consumption,radio on,wiper on gte 1,h0v0,3,easy,M,H,M,WHERE,38.56,34.01,31.34,-1,383,M,WHERE_M_E,M_E,2,80.613,22,16.56,4.060479781,72,-37.99,5.252286971,17,14.34,3.854494418,Agree,0,3,1,3,43,f
14/11/2021 07:17,14/11/2021 07:44,IP Address,196.248.78.248,100,1606,True,14/11/2021 07:44,R_ukV62cVWikPGG3L,-25.75990295,28.26040649,anonymous,EN,47,suspension force,wiper on,gps on gte 1,h0v0,6,medium,M,M,H,WHERE,28.66,31.26,30.63,1,472,H,WHERE_H_M,H_M,2,84.105,40,-11.34,3.51916445,53,-21.74,4.450551443,18,12.63,3.672990994,Disagree,0,1,1,3,44,f
14/11/2021 07:14,14/11/2021 07:59,IP Address,141.58.25.59,100,2721,True,14/11/2021 07:59,R_2YlwBmN0aiOKcIc,48.86309814,9.187698364,anonymous,EN,32,suspension force,radio on,wiper on gte 1,h0v0,6,medium,E,M,M,WHAT_Qn,36.73,34.69,18.99,1,256,E,WHAT_Qn_E_M,E_M,3,655.224,27,9.73,3.300855871,76,-41.31,5.372778017,34,-15.01,3.91981677,Neither agree nor disagree,0,3,3,3,45,f
14/11/2021 07:14,14/11/2021 07:59,IP Address,141.58.25.59,100,2721,True,14/11/2021 07:59,R_2YlwBmN0aiOKcIc,48.86309814,9.187698364,anonymous,EN,14,engine temperature,gps on,wiper on gte 1,h0v0,3,easy,M,M,E,WHAT_Qn,14.85,23.96,9.86,-1,327,M,WHAT_Qn_M_E,M_E,4,51.968,16,-1.15,0.350497247,26,-2.04,1.114367025,53,-43.14,5.435128498,Neither agree nor disagree,0,4,4,4,46,f
14/11/2021 07:14,14/11/2021 07:59,IP Address,141.58.25.59,100,2721,True,14/11/2021 07:59,R_2YlwBmN0aiOKcIc,48.86309814,9.187698364,anonymous,EN,33,engine temperature,gps on,wiper on gte 1,h0v0,8,hard,H,H,E,WHAT_Qn,55.79,64.92,13.79,1,429,H,WHAT_Qn_H_H,H_H,4,261.688,62,-6.21,2.663344619,52,12.92,3.705425039,11,2.79,1.543495883,Disagree,0,4,4,4,47,f
14/11/2021 07:14,14/11/2021 07:59,IP Address,141.58.25.59,100,2721,True,14/11/2021 07:59,R_2YlwBmN0aiOKcIc,48.86309814,9.187698364,anonymous,EN,6,suspension force,gps on,wiper on gte 1,h0v0,9,hard,H,E,H,WHAT_Ql,6.2,51.6,18.2,1,296,E,WHAT_Ql_E_H,E_H,4,118.222,58,-51.8,5.698357406,52,-0.4,-0.929610672,22,-3.8,1.972692654,Disagree,0,4,4,4,48,f
14/11/2021 07:14,14/11/2021 07:59,IP Address,141.58.25.59,100,2721,True,14/11/2021 07:59,R_2YlwBmN0aiOKcIc,48.86309814,9.187698364,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h0v0,8,hard,M,M,M,WHAT_Ql,9.27,15.58,22.28,-1,373,M,WHAT_Ql_M_H,M_H,4,140.036,7,2.27,1.260025656,15,0.58,-0.504304837,29,-6.72,2.775050541,Disagree,1,4,4,4,49,f
14/11/2021 07:14,14/11/2021 07:59,IP Address,141.58.25.59,100,2721,True,14/11/2021 07:59,R_2YlwBmN0aiOKcIc,48.86309814,9.187698364,anonymous,EN,54,suspension force,radio on,wiper on gte 1,h0v0,6,medium,E,H,M,WHAT_Ql,8.73,33.47,54.05,1,442,H,WHAT_Ql_H_M,H_M,4,74.907,20,-11.27,3.510329019,27,6.47,2.721372659,22,32.05,5.007868243,Neither agree nor disagree,0,3,4,4,50,f
14/11/2021 07:14,14/11/2021 07:59,IP Address,141.58.25.59,100,2721,True,14/11/2021 07:59,R_2YlwBmN0aiOKcIc,48.86309814,9.187698364,anonymous,EN,68,fuel consumption,gps on,wiper on gte 1,h0v0,8,hard,E,M,E,WHERE,17.28,16.08,34.43,1,316,E,WHERE_E_H,E_H,1,152.657,2,15.28,3.945326777,30,-13.92,3.811984719,20,14.43,3.863442934,Neither agree nor disagree,0,2,1,1,51,f
14/11/2021 07:14,14/11/2021 07:59,IP Address,141.58.25.59,100,2721,True,14/11/2021 07:59,R_2YlwBmN0aiOKcIc,48.86309814,9.187698364,anonymous,EN,32,suspension force,radio on,wiper on gte 1,h0v0,9,hard,E,M,M,WHERE,23.94,27.25,23.21,-1,397,M,WHERE_M_H,M_H,3,461.762,12,11.94,3.59275601,74,-46.75,5.550746785,16,7.21,2.874796966,Neither agree nor disagree,0,1,3,4,52,f
14/11/2021 07:14,14/11/2021 07:59,IP Address,141.58.25.59,100,2721,True,14/11/2021 07:59,R_2YlwBmN0aiOKcIc,48.86309814,9.187698364,anonymous,EN,38,electricity consumption,wiper on,gps on gte 1,h0v0,3,easy,M,E,H,WHERE,28.47,24.71,26.31,-1,462,H,WHERE_H_E,H_E,2,392.9,26,2.47,1.375734539,80,-55.29,5.79220464,28,-1.69,0.859969548,Neither agree nor disagree,0,1,2,4,53,f
14/11/2021 07:45,14/11/2021 08:02,IP Address,41.170.9.82,100,1044,True,14/11/2021 08:02,R_2tyacMJgPrStMIN,-25.46350098,30.96240234,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,3,easy,E,E,E,WHAT_Qn,34.31,42.6,6.36,1,252,E,WHAT_Qn_E_E,E_E,4,50.318,18,16.31,4.038699551,25,17.6,4.147713722,33,-26.64,4.742275748,Neither agree nor disagree,0,1,2,3,54,f
14/11/2021 07:45,14/11/2021 08:02,IP Address,41.170.9.82,100,1044,True,14/11/2021 08:02,R_2tyacMJgPrStMIN,-25.46350098,30.96240234,anonymous,EN,38,electricity consumption,wiper on,gps on gte 1,h0v0,6,medium,M,E,H,WHAT_Qn,38.96,37.06,59.19,1,335,M,WHAT_Qn_M_M,M_M,2,41.54,35,3.96,2.030336078,40,-2.94,1.615887074,16,43.19,5.436794812,Agree,1,4,3,2,55,f
