StartDate,EndDate,Status,IPAddress,Progress,Duration_in_seconds,Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,idc,drawnQn,drawnQl,queryString,flips,nMasks,dMask,dComplex_Qn,dComplex_Ql,dComplex_Where,focus,bslnA1,bslnA2,bslnA3,bslnB,cntrQ,dComplex_focus,info_focus_dComplex_dMask,info_dComplex_dMask,trustB,t,answerA1,diffA1,answerA2,diffA2,answerA3,diffA3,answerB,correctB,trustA1,trustA2,trustA3,uniqueCntrQuestion,scaling
19/09/2021 14:18,19/09/2021 14:42,IP Address,146.200.105.49,100,1450,True,19/09/2021 14:42,R_3Gy5roKWDYTpiud,53.31790161,-2.538894653,anonymous,EN,4,suspension force,gps on,radio on gte 1,h0v0,6,medium,H,E,E,WHAT_Qn,68.03,76.69,24.52,1,331,H,WHAT_Qn_H_M,H_M,4,95.197,69,-0.97,79,-2.31,24,0.52,Disagree,0,3,4,5,8,1
19/09/2021 14:18,19/09/2021 14:42,IP Address,146.200.105.49,100,1450,True,19/09/2021 14:42,R_3Gy5roKWDYTpiud,53.31790161,-2.538894653,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,13,hard,E,H,E,WHAT_Qn,37.96,34.69,63.36,1,408,E,WHAT_Qn_E_H,E_H,5,168.758,41,-3.04,30,4.69,71,-7.64,Disagree,0,3,4,4,9,1
19/09/2021 14:18,19/09/2021 14:42,IP Address,146.200.105.49,100,1450,True,19/09/2021 14:42,R_3Gy5roKWDYTpiud,53.31790161,-2.538894653,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,7,medium,H,E,E,WHAT_Ql,9.21,33.52,27.84,1,358,E,WHAT_Ql_E_M,E_M,2,62.633,16,-6.79,31,2.52,32,-4.16,Disagree,0,4,4,4,10,1
19/09/2021 14:18,19/09/2021 14:42,IP Address,146.200.105.49,100,1450,True,19/09/2021 14:42,R_3Gy5roKWDYTpiud,53.31790161,-2.538894653,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,12,hard,E,H,E,WHAT_Ql,43.41,71.6,58.84,1,435,H,WHAT_Ql_H_H,H_H,4,131.029,54,-10.59,62,9.6,65,-6.16,Disagree,0,4,3,3,11,1
19/09/2021 14:18,19/09/2021 14:42,IP Address,146.200.105.49,100,1450,True,19/09/2021 14:42,R_3Gy5roKWDYTpiud,53.31790161,-2.538894653,anonymous,EN,1,electricity consumption,gps on,radio on gte 1,h0v0,4,easy,E,E,E,WHAT_Ql,5.84,78.73,12.38,1,298,E,WHAT_Ql_E_E,E_E,2,67.977,12,-6.16,79,-0.27,20,-7.62,Neither agree nor disagree,0,4,4,4,12,1
19/09/2021 14:18,19/09/2021 14:42,IP Address,146.200.105.49,100,1450,True,19/09/2021 14:42,R_3Gy5roKWDYTpiud,53.31790161,-2.538894653,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,2,medium,E,E,E,WHAT_Qn,33.56,42.6,25.75,1,379,E,WHAT_Qn_E_M,E_M,4,93.996,25,8.56,40,2.6,39,-13.25,Agree,1,3,4,4,13,1
19/09/2021 14:18,19/09/2021 14:42,IP Address,146.200.105.49,100,1450,True,19/09/2021 14:42,R_3Gy5roKWDYTpiud,53.31790161,-2.538894653,anonymous,EN,67,electricity consumption,wiper on,heating on gte 1,h0v0,13,hard,H,H,H,WHAT_Ql,8.15,20.17,57.72,-1,486,H,WHAT_Ql_H_H,H_H,2,71.652,16,-7.85,34,-13.83,46,11.72,Neither agree nor disagree,0,4,5,4,14,1
19/09/2021 14:21,19/09/2021 14:47,IP Address,177.225.152.184,100,1541,True,19/09/2021 14:47,R_1gwKNyltCDqhy8s,20.64649963,-100.3563995,anonymous,EN,67,electricity consumption,wiper on,radio on gte 1,h0v0,2,easy,H,H,H,WHAT_Qn,54.44,56.78,75.65,1,270,H,WHAT_Qn_H_E,H_E,5,85.041,49,5.44,61,-4.22,77,-1.35,Disagree,0,5,5,5,15,1
19/09/2021 14:21,19/09/2021 14:47,IP Address,177.225.152.184,100,1541,True,19/09/2021 14:47,R_1gwKNyltCDqhy8s,20.64649963,-100.3563995,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h0v0,8,hard,M,M,M,WHAT_Qn,62.43,64.01,64.24,1,8432,M,WHAT_Qn_M_H,M_H,5,90.894,58,4.43,49,15.01,8,56.24,Agree,1,5,5,5,16,1
19/09/2021 14:21,19/09/2021 14:47,IP Address,177.225.152.184,100,1541,True,19/09/2021 14:47,R_1gwKNyltCDqhy8s,20.64649963,-100.3563995,anonymous,EN,59,electricity consumption,radio on,engine temperature gte 18.23,h0v0,4,easy,M,M,M,WHAT_Ql,5.12,15.58,27.02,-1,8297,M,WHAT_Ql_M_E,M_E,5,97.219,31,-25.88,57,-41.42,39,-11.98,Neither agree nor disagree,0,5,5,5,17,1
19/09/2021 14:21,19/09/2021 14:47,IP Address,177.225.152.184,100,1541,True,19/09/2021 14:47,R_1gwKNyltCDqhy8s,20.64649963,-100.3563995,anonymous,EN,29,engine temperature,radio on,heating on gte 1,h0v0,5,medium,E,H,E,WHAT_Ql,17.07,71.6,23.86,-1,354,H,WHAT_Ql_H_M,H_M,5,101.063,23,-5.93,75,-3.4,31,-7.14,Disagree,1,5,5,5,18,1
19/09/2021 14:21,19/09/2021 14:47,IP Address,177.225.152.184,100,1541,True,19/09/2021 14:47,R_1gwKNyltCDqhy8s,20.64649963,-100.3563995,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h0v0,11,hard,M,M,M,WHAT_Ql,0.78,15.58,15.58,-1,8462,M,WHAT_Ql_M_H,M_H,5,133.516,23,-22.22,53,-37.42,33,-17.42,Disagree,1,5,5,5,19,1
19/09/2021 14:21,19/09/2021 14:47,IP Address,177.225.152.184,100,1541,True,19/09/2021 14:47,R_1gwKNyltCDqhy8s,20.64649963,-100.3563995,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,4,easy,E,H,E,WHAT_Qn,31.48,34.69,64.97,1,300,E,WHAT_Qn_E_E,E_E,4,129.364,31,0.48,44,-9.31,67,-2.03,Disagree,0,3,4,5,20,1
19/09/2021 14:21,19/09/2021 14:47,IP Address,177.225.152.184,100,1541,True,19/09/2021 14:47,R_1gwKNyltCDqhy8s,20.64649963,-100.3563995,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,6,medium,H,E,E,WHAT_Qn,75.55,76.69,38.41,-1,385,H,WHAT_Qn_H_M,H_M,4,129.613,74,1.55,81,-4.31,43,-4.59,Disagree,1,4,4,5,21,1
20/09/2021 07:25,20/09/2021 08:03,IP Address,187.138.130.201,100,2278,True,20/09/2021 08:03,R_RXHqEAze959URxL,25.6631012,-100.1858978,anonymous,EN,4,suspension force,gps on,heating on gte 1,h0v0,3,easy,H,E,E,WHAT_Qn,79.15,76.69,75.2,1,250,H,WHAT_Qn_H_E,H_E,5,83.18,75,4.15,70,6.69,78,-2.8,Disagree,0,4,4,4,22,1
20/09/2021 07:25,20/09/2021 08:03,IP Address,187.138.130.201,100,2278,True,20/09/2021 08:03,R_RXHqEAze959URxL,25.6631012,-100.1858978,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,7,medium,E,E,E,WHAT_Qn,37.74,42.6,33.93,1,325,E,WHAT_Qn_E_M,E_M,4,118.112,40,-2.26,35,7.6,32,1.93,Agree,1,2,3,3,23,1
20/09/2021 07:25,20/09/2021 08:03,IP Address,187.138.130.201,100,2278,True,20/09/2021 08:03,R_RXHqEAze959URxL,25.6631012,-100.1858978,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,4,easy,E,H,E,WHAT_Ql,49.99,71.6,65.02,1,273,H,WHAT_Ql_H_E,H_E,5,163.606,45,4.99,65,6.6,50,15.02,Disagree,0,4,5,4,24,1
20/09/2021 07:25,20/09/2021 08:03,IP Address,187.138.130.201,100,2278,True,20/09/2021 08:03,R_RXHqEAze959URxL,25.6631012,-100.1858978,anonymous,EN,67,electricity consumption,wiper on,heating on gte 1,h0v0,5,medium,H,H,H,WHAT_Ql,10.94,20.17,25.32,1,378,H,WHAT_Ql_H_M,H_M,5,133.593,50,-39.06,30,-9.83,20,5.32,Agree,1,4,4,4,25,1
20/09/2021 07:25,20/09/2021 08:03,IP Address,187.138.130.201,100,2278,True,20/09/2021 08:03,R_RXHqEAze959URxL,25.6631012,-100.1858978,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,12,hard,E,E,E,WHAT_Ql,42.05,78.73,61.21,-1,433,E,WHAT_Ql_E_H,E_H,5,81.43,30,12.05,78,0.73,45,16.21,Disagree,1,4,5,4,26,1
20/09/2021 07:25,20/09/2021 08:03,IP Address,187.138.130.201,100,2278,True,20/09/2021 08:03,R_RXHqEAze959URxL,25.6631012,-100.1858978,anonymous,EN,1,electricity consumption,gps on,radio on gte 1,h0v0,4,easy,E,E,E,WHAT_Ql,5.84,78.73,12.38,1,298,E,WHAT_Ql_E_E,E_E,5,76.698,5,0.84,78,0.73,10,2.38,Disagree,0,5,5,5,27,1
20/09/2021 07:25,20/09/2021 08:03,IP Address,187.138.130.201,100,2278,True,20/09/2021 08:03,R_RXHqEAze959URxL,25.6631012,-100.1858978,anonymous,EN,29,engine temperature,radio on,heating on gte 1,h0v0,3,medium,E,H,E,WHAT_Ql,25.3,71.6,34.36,-1,381,H,WHAT_Ql_H_M,H_M,5,103.488,28,-2.7,75,-3.4,40,-5.64,Agree,0,4,4,4,28,1
20/09/2021 07:25,20/09/2021 08:03,IP Address,187.138.130.201,100,2278,True,20/09/2021 08:03,R_RXHqEAze959URxL,25.6631012,-100.1858978,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,10,hard,H,E,E,WHAT_Ql,11.17,33.52,34.11,1,466,E,WHAT_Ql_E_H,E_H,4,142.951,15,-3.83,40,-6.48,30,4.11,Disagree,0,5,5,4,29,1
20/09/2021 07:25,20/09/2021 08:12,IP Address,197.185.108.33,100,2790,True,20/09/2021 08:12,R_2OTGEgX05iD3nru,-26.38110352,27.83760071,anonymous,EN,59,electricity consumption,radio on,engine temperature gte 18.23,h0v0,4,easy,M,M,M,WHAT_Ql,5.12,15.58,27.02,-1,8277,M,WHAT_Ql_M_E,M_E,5,153.318,56,-50.88,52,-36.42,43,-15.98,Neither agree nor disagree,0,0,3,4,30,1
20/09/2021 07:25,20/09/2021 08:12,IP Address,197.185.108.33,100,2790,True,20/09/2021 08:12,R_2OTGEgX05iD3nru,-26.38110352,27.83760071,anonymous,EN,4,suspension force,gps on,radio on gte 1,h0v0,6,medium,H,E,E,WHAT_Qn,68.03,76.69,24.52,1,331,H,WHAT_Qn_H_M,H_M,5,168.554,82,-13.97,86,-9.31,23,1.52,Disagree,0,3,4,4,31,1
20/09/2021 07:25,20/09/2021 08:12,IP Address,197.185.108.33,100,2790,True,20/09/2021 08:12,R_2OTGEgX05iD3nru,-26.38110352,27.83760071,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h0v0,8,hard,M,M,M,WHAT_Qn,62.43,64.01,64.24,1,8432,M,WHAT_Qn_M_H,M_H,4,151.028,62,0.43,43,21.01,13,51.24,Disagree,0,4,1,4,32,1
20/09/2021 07:25,20/09/2021 08:12,IP Address,197.185.108.33,100,2790,True,20/09/2021 08:12,R_2OTGEgX05iD3nru,-26.38110352,27.83760071,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h0v0,9,medium,M,M,M,WHAT_Ql,11.63,15.58,64.49,-1,8352,M,WHAT_Ql_M_M,M_M,4,133.189,64,-52.37,61,-45.42,58,6.49,Agree,0,1,3,3,33,1
20/09/2021 07:25,20/09/2021 08:12,IP Address,197.185.108.33,100,2790,True,20/09/2021 08:12,R_2OTGEgX05iD3nru,-26.38110352,27.83760071,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,5,hard,H,E,E,WHAT_Ql,12.35,33.52,45.09,1,439,E,WHAT_Ql_E_H,E_H,3,331.771,40,-27.65,30,3.52,44,1.09,Agree,1,0,3,4,34,1
20/09/2021 07:25,20/09/2021 08:12,IP Address,197.185.108.33,100,2790,True,20/09/2021 08:12,R_2OTGEgX05iD3nru,-26.38110352,27.83760071,anonymous,EN,4,suspension force,gps on,heating on gte 1,h0v0,3,easy,H,E,E,WHAT_Ql,21.37,33.52,72.94,-1,304,E,WHAT_Ql_E_E,E_E,3,93.813,67,-45.63,69,-35.48,38,34.94,Neither agree nor disagree,0,4,4,2,35,1
20/09/2021 07:25,20/09/2021 08:12,IP Address,197.185.108.33,100,2790,True,20/09/2021 08:12,R_2OTGEgX05iD3nru,-26.38110352,27.83760071,anonymous,EN,67,electricity consumption,wiper on,heating on gte 1,h0v0,4,medium,H,H,H,WHAT_Qn,55.85,56.78,61.51,1,405,H,WHAT_Qn_H_M,H_M,4,201.612,75,-19.15,55,1.78,25,36.51,Disagree,0,4,1,3,36,1
20/09/2021 10:58,20/09/2021 11:22,IP Address,188.223.173.59,100,1412,True,20/09/2021 11:22,R_9RZvi91uxeDUk3T,53.64779663,-1.781005859,anonymous,EN,4,suspension force,gps on,heating on gte 1,h0v0,3,easy,H,E,E,WHAT_Qn,79.15,76.69,75.2,1,250,H,WHAT_Qn_H_E,H_E,3,75.773,84,-4.85,90,-13.31,74,1.2,Agree,1,3,3,4,37,1
20/09/2021 10:58,20/09/2021 11:22,IP Address,188.223.173.59,100,1412,True,20/09/2021 11:22,R_9RZvi91uxeDUk3T,53.64779663,-1.781005859,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,7,medium,E,E,E,WHAT_Qn,37.74,42.6,33.93,1,325,E,WHAT_Qn_E_M,E_M,3,95.15,41,-3.26,51,-8.4,30,3.93,Agree,1,3,3,4,38,1
20/09/2021 10:58,20/09/2021 11:22,IP Address,188.223.173.59,100,1412,True,20/09/2021 11:22,R_9RZvi91uxeDUk3T,53.64779663,-1.781005859,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h0v0,8,hard,M,M,M,WHAT_Qn,62.43,64.01,64.24,1,8432,M,WHAT_Qn_M_H,M_H,4,151.595,58,4.43,50,14.01,10,54.24,Agree,1,3,3,4,39,1
20/09/2021 10:58,20/09/2021 11:22,IP Address,188.223.173.59,100,1412,True,20/09/2021 11:22,R_9RZvi91uxeDUk3T,53.64779663,-1.781005859,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,4,easy,E,H,E,WHAT_Ql,49.99,71.6,65.02,1,273,H,WHAT_Ql_H_E,H_E,3,115.351,70,-20.01,61,10.6,55,10.02,Agree,1,4,3,3,40,1
20/09/2021 10:58,20/09/2021 11:22,IP Address,188.223.173.59,100,1412,True,20/09/2021 11:22,R_9RZvi91uxeDUk3T,53.64779663,-1.781005859,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h0v0,9,medium,M,M,M,WHAT_Ql,11.63,15.58,64.49,-1,8352,M,WHAT_Ql_M_M,M_M,3,113.824,35,-23.37,57,-41.42,65,-0.51,Disagree,1,4,4,4,41,1
20/09/2021 10:58,20/09/2021 11:22,IP Address,188.223.173.59,100,1412,True,20/09/2021 11:22,R_9RZvi91uxeDUk3T,53.64779663,-1.781005859,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,5,hard,H,E,E,WHAT_Ql,12.35,33.52,45.09,1,439,E,WHAT_Ql_E_H,E_H,2,103.902,15,-2.65,37,-3.48,60,-14.91,Neither agree nor disagree,0,4,4,4,42,1
20/09/2021 10:58,20/09/2021 11:22,IP Address,188.223.173.59,100,1412,True,20/09/2021 11:22,R_9RZvi91uxeDUk3T,53.64779663,-1.781005859,anonymous,EN,4,suspension force,gps on,heating on gte 1,h0v0,3,easy,H,E,E,WHAT_Ql,21.37,33.52,72.94,-1,304,E,WHAT_Ql_E_E,E_E,3,167.383,18,3.37,32,1.52,70,2.94,Neither agree nor disagree,0,4,4,4,43,1
20/09/2021 10:58,20/09/2021 11:22,IP Address,188.223.173.59,100,1412,True,20/09/2021 11:22,R_9RZvi91uxeDUk3T,53.64779663,-1.781005859,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,2,medium,E,E,E,WHAT_Qn,33.56,42.6,25.75,1,379,E,WHAT_Qn_E_M,E_M,4,132.715,23,10.56,42,0.6,30,-4.25,Agree,1,3,3,5,44,1
20/09/2021 11:02,20/09/2021 12:00,IP Address,105.209.171.131,100,3505,True,20/09/2021 12:00,R_1iq7lctdLQzkdR2,-26.38110352,27.83760071,anonymous,EN,67,electricity consumption,wiper on,radio on gte 1,h0v0,2,easy,H,H,H,WHAT_Qn,54.44,56.78,75.65,1,270,H,WHAT_Qn_H_E,H_E,2,125.475,77,-22.56,63,-6.22,77,-1.35,Agree,1,1,0,3,45,1
20/09/2021 11:02,20/09/2021 12:00,IP Address,105.209.171.131,100,3505,True,20/09/2021 12:00,R_1iq7lctdLQzkdR2,-26.38110352,27.83760071,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,7,medium,H,E,E,WHAT_Ql,9.21,33.52,27.84,1,358,E,WHAT_Ql_E_M,E_M,4,312.88,12,-2.79,33,0.52,22,5.84,Agree,1,4,4,2,46,1
20/09/2021 11:02,20/09/2021 12:00,IP Address,105.209.171.131,100,3505,True,20/09/2021 12:00,R_1iq7lctdLQzkdR2,-26.38110352,27.83760071,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,12,hard,E,E,E,WHAT_Ql,42.05,78.73,61.21,-1,433,E,WHAT_Ql_E_H,E_H,5,244.399,52,-9.95,78,0.73,58,3.21,Agree,0,3,5,2,47,1
20/09/2021 11:02,20/09/2021 12:00,IP Address,105.209.171.131,100,3505,True,20/09/2021 12:00,R_1iq7lctdLQzkdR2,-26.38110352,27.83760071,anonymous,EN,67,electricity consumption,wiper on,radio on gte 1,h0v0,2,easy,H,H,H,WHAT_Ql,18.24,20.17,77.25,-1,324,H,WHAT_Ql_H_E,H_E,5,260.873,29,-10.76,16,4.17,75,2.25,Disagree,1,3,2,3,48,1
20/09/2021 11:02,20/09/2021 12:00,IP Address,105.209.171.131,100,3505,True,20/09/2021 12:00,R_1iq7lctdLQzkdR2,-26.38110352,27.83760071,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,6,medium,H,E,E,WHAT_Qn,75.55,76.69,38.41,-1,385,H,WHAT_Qn_H_M,H_M,2,212.339,48,27.55,59,17.69,48,-9.59,Disagree,1,4,1,2,49,1
20/09/2021 13:05,20/09/2021 13:24,IP Address,189.203.45.228,100,1142,True,20/09/2021 13:24,R_3dMuZw9GgagbqWt,19.37159729,-99.15630341,anonymous,EN,59,electricity consumption,radio on,engine temperature gte 18.23,h0v0,4,easy,M,M,M,WHAT_Ql,5.12,15.58,27.02,-1,8277,M,WHAT_Ql_M_E,M_E,4,56.222,54,-48.88,42,-26.42,25,2.02,Neither agree nor disagree,0,4,4,4,50,1
20/09/2021 13:05,20/09/2021 13:24,IP Address,189.203.45.228,100,1142,True,20/09/2021 13:24,R_3dMuZw9GgagbqWt,19.37159729,-99.15630341,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,7,medium,H,E,E,WHAT_Ql,9.21,33.52,27.84,1,358,E,WHAT_Ql_E_M,E_M,4,67.569,60,-50.79,35,-1.48,25,2.84,Agree,1,4,4,5,51,1
20/09/2021 13:05,20/09/2021 13:24,IP Address,189.203.45.228,100,1142,True,20/09/2021 13:24,R_3dMuZw9GgagbqWt,19.37159729,-99.15630341,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h0v0,11,hard,M,M,M,WHAT_Ql,0.78,15.58,15.58,-1,8462,M,WHAT_Ql_M_H,M_H,5,75.464,84,-83.22,55,-39.42,29,-13.42,Disagree,1,5,4,4,52,1
20/09/2021 13:05,20/09/2021 13:24,IP Address,189.203.45.228,100,1142,True,20/09/2021 13:24,R_3dMuZw9GgagbqWt,19.37159729,-99.15630341,anonymous,EN,67,electricity consumption,wiper on,radio on gte 1,h0v0,2,easy,H,H,H,WHAT_Ql,18.24,20.17,77.25,-1,324,H,WHAT_Ql_H_E,H_E,4,61.387,100,-81.76,24,-3.83,85,-7.75,Disagree,1,5,4,5,53,1
20/09/2021 13:05,20/09/2021 13:24,IP Address,189.203.45.228,100,1142,True,20/09/2021 13:24,R_3dMuZw9GgagbqWt,19.37159729,-99.15630341,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h0v0,8,hard,M,M,M,WHAT_Qn,60.17,64.01,34.59,1,8412,M,WHAT_Qn_M_H,M_H,4,83.312,100,-39.83,53,11.01,51,-16.41,Agree,1,3,4,4,54,1
20/09/2021 13:05,20/09/2021 13:24,IP Address,189.203.45.228,100,1142,True,20/09/2021 13:24,R_3dMuZw9GgagbqWt,19.37159729,-99.15630341,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,10,hard,H,E,E,WHAT_Ql,11.17,33.52,34.11,1,466,E,WHAT_Ql_E_H,E_H,5,171.076,95,-83.83,30,3.52,43,-8.89,Agree,1,4,5,5,55,1
20/09/2021 13:05,20/09/2021 13:27,IP Address,144.64.21.7,100,1307,True,20/09/2021 13:27,R_3kNkVvmVs94ni13,41.44560242,-8.292892456,anonymous,EN,1,electricity consumption,gps on,radio on gte 1,h0v0,4,easy,E,E,E,WHAT_Qn,47.05,42.6,14.24,1,244,E,WHAT_Qn_E_E,E_E,3,108.236,36,11.05,44,-1.4,15,-0.76,Disagree,0,3,3,4,56,1
20/09/2021 13:05,20/09/2021 13:27,IP Address,144.64.21.7,100,1307,True,20/09/2021 13:27,R_3kNkVvmVs94ni13,41.44560242,-8.292892456,anonymous,EN,67,electricity consumption,wiper on,heating on gte 1,h0v0,5,medium,H,H,H,WHAT_Qn,54.21,56.78,58.37,1,351,H,WHAT_Qn_H_M,H_M,5,144.737,55,-0.79,60,-3.22,30,28.37,Disagree,0,3,4,4,57,1
20/09/2021 13:05,20/09/2021 13:27,IP Address,144.64.21.7,100,1307,True,20/09/2021 13:27,R_3kNkVvmVs94ni13,41.44560242,-8.292892456,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,13,hard,E,E,E,WHAT_Qn,40.12,42.6,62.42,1,406,E,WHAT_Qn_E_H,E_H,3,104.41,41,-0.88,40,2.6,70,-7.58,Disagree,0,3,3,4,58,1
20/09/2021 13:05,20/09/2021 13:27,IP Address,144.64.21.7,100,1307,True,20/09/2021 13:27,R_3kNkVvmVs94ni13,41.44560242,-8.292892456,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,4,easy,E,H,E,WHAT_Ql,49.99,71.6,65.02,1,273,H,WHAT_Ql_H_E,H_E,3,117.229,60,-10.01,75,-3.4,70,-4.98,Neither agree nor disagree,0,3,3,3,59,1
20/09/2021 13:05,20/09/2021 13:27,IP Address,144.64.21.7,100,1307,True,20/09/2021 13:27,R_3kNkVvmVs94ni13,41.44560242,-8.292892456,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h0v0,9,medium,M,M,M,WHAT_Ql,11.63,15.58,64.49,-1,8352,M,WHAT_Ql_M_M,M_M,3,69.859,45,-33.37,60,-44.42,60,4.49,Disagree,1,4,4,3,60,1
20/09/2021 13:05,20/09/2021 13:27,IP Address,144.64.21.7,100,1307,True,20/09/2021 13:27,R_3kNkVvmVs94ni13,41.44560242,-8.292892456,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,12,hard,E,E,E,WHAT_Ql,42.05,78.73,61.21,-1,433,E,WHAT_Ql_E_H,E_H,3,144.67,50,-7.95,78,0.73,65,-3.79,Neither agree nor disagree,0,2,4,3,61,1
20/09/2021 13:05,20/09/2021 13:27,IP Address,144.64.21.7,100,1307,True,20/09/2021 13:27,R_3kNkVvmVs94ni13,41.44560242,-8.292892456,anonymous,EN,1,electricity consumption,gps on,radio on gte 1,h0v0,4,easy,E,E,E,WHAT_Ql,5.84,78.73,12.38,1,298,E,WHAT_Ql_E_E,E_E,3,72.662,8,-2.16,78,0.73,16,-3.62,Neither agree nor disagree,0,4,5,3,62,1
20/09/2021 13:05,20/09/2021 13:27,IP Address,144.64.21.7,100,1307,True,20/09/2021 13:27,R_3kNkVvmVs94ni13,41.44560242,-8.292892456,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,2,medium,E,E,E,WHAT_Qn,33.56,42.6,25.75,1,379,E,WHAT_Qn_E_M,E_M,3,196.638,37,-3.44,50,-7.4,35,-9.25,Neither agree nor disagree,0,4,4,4,63,1
20/09/2021 13:05,20/09/2021 13:27,IP Address,144.64.21.7,100,1307,True,20/09/2021 13:27,R_3kNkVvmVs94ni13,41.44560242,-8.292892456,anonymous,EN,67,electricity consumption,wiper on,heating on gte 1,h0v0,13,hard,H,H,H,WHAT_Ql,8.15,20.17,57.72,-1,486,H,WHAT_Ql_H_H,H_H,2,102.612,12,-3.85,30,-9.83,61,-3.28,Neither agree nor disagree,0,2,4,3,64,1
20/09/2021 13:05,20/09/2021 13:34,IP Address,197.185.100.111,100,1724,True,20/09/2021 13:34,R_3Ibed2rZFv4KK6S,-26.38110352,27.83760071,anonymous,EN,4,suspension force,gps on,heating on gte 1,h0v0,3,easy,H,E,E,WHAT_Qn,79.15,76.69,75.2,1,250,H,WHAT_Qn_H_E,H_E,4,112.939,69,10.15,60,16.69,81,-5.8,Disagree,0,3,1,2,65,1
20/09/2021 13:05,20/09/2021 13:34,IP Address,197.185.100.111,100,1724,True,20/09/2021 13:34,R_3Ibed2rZFv4KK6S,-26.38110352,27.83760071,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,7,medium,E,E,E,WHAT_Qn,37.74,42.6,33.93,1,325,E,WHAT_Qn_E_M,E_M,3,140.226,32,5.74,41,1.6,36,-2.07,Disagree,0,1,3,2,66,1
20/09/2021 13:05,20/09/2021 13:34,IP Address,197.185.100.111,100,1724,True,20/09/2021 13:34,R_3Ibed2rZFv4KK6S,-26.38110352,27.83760071,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,13,hard,E,H,E,WHAT_Qn,37.96,34.69,63.36,1,408,E,WHAT_Qn_E_H,E_H,4,110.788,36,1.96,31,3.69,53,10.36,Disagree,0,2,2,2,67,1
20/09/2021 13:05,20/09/2021 13:34,IP Address,197.185.100.111,100,1724,True,20/09/2021 13:34,R_3Ibed2rZFv4KK6S,-26.38110352,27.83760071,anonymous,EN,1,electricity consumption,gps on,radio on gte 1,h0v0,4,easy,E,E,E,WHAT_Ql,5.84,78.73,12.38,1,271,E,WHAT_Ql_E_E,E_E,1,74.39,5,0.84,79,-0.27,12,0.38,Disagree,0,4,4,3,68,1
20/09/2021 13:05,20/09/2021 13:34,IP Address,197.185.100.111,100,1724,True,20/09/2021 13:34,R_3Ibed2rZFv4KK6S,-26.38110352,27.83760071,anonymous,EN,67,electricity consumption,wiper on,heating on gte 1,h0v0,5,medium,H,H,H,WHAT_Ql,10.94,20.17,25.32,1,378,H,WHAT_Ql_H_M,H_M,2,86.912,14,-3.06,26,-5.83,19,6.32,Disagree,0,3,2,2,69,1
20/09/2021 13:05,20/09/2021 13:34,IP Address,197.185.100.111,100,1724,True,20/09/2021 13:34,R_3Ibed2rZFv4KK6S,-26.38110352,27.83760071,anonymous,EN,59,electricity consumption,radio on,wiper on gte 1,h0v0,11,hard,M,M,M,WHAT_Ql,0.78,15.58,15.58,-1,8462,M,WHAT_Ql_M_H,M_H,2,112.766,23,-22.22,51,-35.42,40,-24.42,Disagree,1,3,3,2,70,1
