StartDate,EndDate,Status,IPAddress,Progress,Duration_in_seconds,Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,idc,drawnQn,drawnQl,queryString,flips,nMasks,dMask,dComplex_Qn,dComplex_Ql,dComplex_Where,focus,bslnA1,bslnA2,bslnA3,bslnB,cntrQ,dComplex_focus,info_focus_dComplex_dMask,info_dComplex_dMask,trustB,t,answerA1,diffA1,answerA2,diffA2,answerA3,diffA3,answerB,correctB,trustA1,trustA2,trustA3,uniqueCntrQuestion,flip
14/11/2021 01:21,14/11/2021 01:57,IP Address,86.130.139.52,100,2148,True,14/11/2021 01:57,R_1eCRtXIE1gUGbSZ,51.05949402,0.214004517,anonymous,EN,61,electricity consumption,gps on,wiper on gte 1,h1v1,6,medium,M,E,M,WHAT_Ql,9.86,54.18,17.5,-1,40,E,WHAT_Ql_E_M,E_M,3,161.445,16,-6.14,52,2.18,39,-21.5,Agree,0,4,4,4,516,nf
14/11/2021 01:21,14/11/2021 01:57,IP Address,86.130.139.52,100,2148,True,14/11/2021 01:57,R_1eCRtXIE1gUGbSZ,51.05949402,0.214004517,anonymous,EN,3,suspension force,radio on,wiper on gte 1,h1v1,6,medium,H,M,M,WHAT_Ql,8.53,65.24,20.32,-1,124,M,WHAT_Ql_M_M,M_M,4,176.074,12,-3.47,65,0.24,12,8.32,Neither agree nor disagree,0,4,4,4,517,nf
14/11/2021 01:21,14/11/2021 01:57,IP Address,86.130.139.52,100,2148,True,14/11/2021 01:57,R_1eCRtXIE1gUGbSZ,51.05949402,0.214004517,anonymous,EN,33,engine temperature,gps on,wiper on gte 1,h1v1,6,medium,H,H,E,WHAT_Ql,9.09,19.81,41.25,-1,204,H,WHAT_Ql_H_M,H_M,3,137.317,6,3.09,18,1.81,25,16.25,Neither agree nor disagree,0,4,4,4,518,nf
14/11/2021 01:21,14/11/2021 01:57,IP Address,86.130.139.52,100,2148,True,14/11/2021 01:57,R_1eCRtXIE1gUGbSZ,51.05949402,0.214004517,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h1v1,3,easy,E,H,E,WHERE,10.5,14.86,21.44,1,56,E,WHERE_E_E,E_E,3,143.876,24,-13.5,20,-5.14,43,-21.56,Neither agree nor disagree,0,3,3,4,519,nf
14/11/2021 01:21,14/11/2021 01:57,IP Address,86.130.139.52,100,2148,True,14/11/2021 01:57,R_1eCRtXIE1gUGbSZ,51.05949402,0.214004517,anonymous,EN,3,suspension force,radio on,wiper on gte 1,h1v1,3,easy,H,M,M,WHERE,22.35,38.25,18.2,1,142,M,WHERE_M_E,M_E,3,120.742,40,-17.65,50,-11.75,25,-6.8,Disagree,0,3,3,4,520,nf
14/11/2021 01:21,14/11/2021 01:57,IP Address,86.130.139.52,100,2148,True,14/11/2021 01:57,R_1eCRtXIE1gUGbSZ,51.05949402,0.214004517,anonymous,EN,72,fuel consumption,gps on,wiper on gte 1,h1v1,3,easy,E,M,H,WHERE,48.85,39.08,12.4,1,217,H,WHERE_H_E,H_E,2,204.093,50,-1.15,35,4.08,8,4.4,Disagree,0,4,3,4,521,nf
14/11/2021 02:00,14/11/2021 03:08,IP Address,92.11.111.193,100,4101,True,14/11/2021 03:08,R_1eCXZKZOgVpXCTw,53.39190674,-2.573699951,anonymous,EN,54,suspension force,radio on,wiper on gte 1,h1v1,6,medium,E,H,M,WHAT_Qn,60.36,56.13,23.62,1,16,E,WHAT_Qn_E_M,E_M,3,373.497,54,6.36,55,1.13,14,9.62,Agree,1,3,3,4,522,nf
14/11/2021 02:00,14/11/2021 03:08,IP Address,92.11.111.193,100,4101,True,14/11/2021 03:08,R_1eCXZKZOgVpXCTw,53.39190674,-2.573699951,anonymous,EN,31,electricity consumption,gps on,wiper on gte 1,h1v1,9,hard,M,H,E,WHAT_Qn,34.39,44.19,20.77,-1,105,M,WHAT_Qn_M_H,M_H,3,516.141,38,-3.61,45,-0.81,19,1.77,Agree,0,2,2,4,523,nf
14/11/2021 02:00,14/11/2021 03:08,IP Address,92.11.111.193,100,4101,True,14/11/2021 03:08,R_1eCXZKZOgVpXCTw,53.39190674,-2.573699951,anonymous,EN,33,engine temperature,gps on,wiper on gte 1,h1v1,6,medium,H,H,E,WHAT_Qn,68.92,64.92,25.7,1,177,H,WHAT_Qn_H_M,H_M,4,577.012,72,-3.08,72,-7.08,36,-10.3,Agree,1,2,2,3,524,nf
14/11/2021 02:00,14/11/2021 03:08,IP Address,92.11.111.193,100,4101,True,14/11/2021 03:08,R_1eCXZKZOgVpXCTw,53.39190674,-2.573699951,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h1v1,8,hard,E,E,E,WHAT_Ql,8.87,78.73,14.48,1,54,E,WHAT_Ql_E_H,E_H,3,203.044,12,-3.13,78,0.73,18,-3.52,Agree,1,4,4,4,525,nf
14/11/2021 02:00,14/11/2021 03:08,IP Address,92.11.111.193,100,4101,True,14/11/2021 03:08,R_1eCXZKZOgVpXCTw,53.39190674,-2.573699951,anonymous,EN,12,suspension force,gps on,wiper on gte 1,h1v1,9,hard,H,M,H,WHAT_Ql,13.14,81.18,17.01,-1,134,M,WHAT_Ql_M_H,M_H,5,410.164,18,-4.86,81,0.18,22,-4.99,Agree,0,4,4,3,526,nf
14/11/2021 02:00,14/11/2021 03:08,IP Address,92.11.111.193,100,4101,True,14/11/2021 03:08,R_1eCXZKZOgVpXCTw,53.39190674,-2.573699951,anonymous,EN,33,engine temperature,gps on,wiper on gte 1,h1v1,6,medium,H,H,E,WHAT_Ql,9.09,19.81,41.25,-1,204,H,WHAT_Ql_H_M,H_M,4,241.831,6,3.09,18,1.81,26,15.25,Agree,0,3,4,3,527,nf
14/11/2021 02:00,14/11/2021 03:08,IP Address,92.11.111.193,100,4101,True,14/11/2021 03:08,R_1eCXZKZOgVpXCTw,53.39190674,-2.573699951,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h1v1,9,hard,E,E,E,WHERE,16.3,15.53,21.88,1,81,E,WHERE_E_H,E_H,3,593.444,15,1.3,15,0.53,17,4.88,Neither agree nor disagree,0,3,2,4,528,nf
14/11/2021 02:00,14/11/2021 03:08,IP Address,92.11.111.193,100,4101,True,14/11/2021 03:08,R_1eCXZKZOgVpXCTw,53.39190674,-2.573699951,anonymous,EN,32,suspension force,radio on,wiper on gte 1,h1v1,3,easy,E,M,M,WHERE,26.11,27.25,13.69,-1,136,M,WHERE_M_E,M_E,4,208.581,38,-11.89,30,-2.75,12,1.69,Agree,0,2,2,4,529,nf
14/11/2021 02:00,14/11/2021 03:08,IP Address,92.11.111.193,100,4101,True,14/11/2021 03:08,R_1eCXZKZOgVpXCTw,53.39190674,-2.573699951,anonymous,EN,34,suspension force,gps on,wiper on gte 1,h1v1,9,hard,E,H,H,WHERE,28.77,28.05,34.16,1,236,H,WHERE_H_H,H_H,4,445.011,35,-6.23,35,-6.95,18,16.16,Agree,1,1,1,3,530,nf
14/11/2021 05:36,14/11/2021 06:34,IP Address,41.162.54.154,100,3473,True,14/11/2021 06:34,R_vAXU7YsOKxNuUW5,-29.85560608,31.04490662,anonymous,EN,32,suspension force,radio on,wiper on gte 1,h0v0,9,hard,E,M,M,WHAT_Qn,27.68,34.69,20.77,-1,265,E,WHAT_Qn_E_H,E_H,4,164.548,26,1.68,60,-25.31,26,-5.23,Neither agree nor disagree,0,5,4,5,0,f
14/11/2021 05:36,14/11/2021 06:34,IP Address,41.162.54.154,100,3473,True,14/11/2021 06:34,R_vAXU7YsOKxNuUW5,-29.85560608,31.04490662,anonymous,EN,61,electricity consumption,gps on,wiper on gte 1,h0v0,6,medium,M,E,M,WHAT_Qn,33.95,44.19,19.68,-1,334,M,WHAT_Qn_M_M,M_M,5,188.505,14,19.95,53,-8.81,14,5.68,Neither agree nor disagree,0,5,3,5,1,f
14/11/2021 05:36,14/11/2021 06:34,IP Address,41.162.54.154,100,3473,True,14/11/2021 06:34,R_vAXU7YsOKxNuUW5,-29.85560608,31.04490662,anonymous,EN,3,suspension force,radio on,wiper on gte 1,h0v0,9,hard,H,M,M,WHAT_Qn,34.86,43.31,20.3,-1,427,H,WHAT_Qn_H_H,H_H,3,281.467,22,12.86,22,21.31,9,11.3,Neither agree nor disagree,0,5,5,5,2,f
14/11/2021 05:36,14/11/2021 06:34,IP Address,41.162.54.154,100,3473,True,14/11/2021 06:34,R_vAXU7YsOKxNuUW5,-29.85560608,31.04490662,anonymous,EN,6,suspension force,gps on,wiper on gte 1,h0v0,6,medium,H,E,H,WHAT_Ql,14.13,51.6,48.6,1,287,E,WHAT_Ql_E_M,E_M,5,195.181,23,-8.87,52,-0.4,32,16.6,Disagree,0,5,5,5,3,f
14/11/2021 05:36,14/11/2021 06:34,IP Address,41.162.54.154,100,3473,True,14/11/2021 06:34,R_vAXU7YsOKxNuUW5,-29.85560608,31.04490662,anonymous,EN,12,suspension force,gps on,wiper on gte 1,h0v0,9,hard,H,M,H,WHAT_Ql,17.26,81.18,21.13,1,377,M,WHAT_Ql_M_H,M_H,3,423.928,0,17.26,80,1.18,0,21.13,Disagree,0,4,4,4,4,f
14/11/2021 05:36,14/11/2021 06:34,IP Address,41.162.54.154,100,3473,True,14/11/2021 06:34,R_vAXU7YsOKxNuUW5,-29.85560608,31.04490662,anonymous,EN,2,suspension force,wiper on,gps on gte 1,h0v0,6,medium,H,H,M,WHAT_Ql,6.36,28.33,15.9,-1,448,H,WHAT_Ql_H_M,H_M,4,345.302,0,6.36,29,-0.67,0,15.9,Neither agree nor disagree,0,5,5,5,5,f
14/11/2021 05:36,14/11/2021 06:34,IP Address,41.162.54.154,100,3473,True,14/11/2021 06:34,R_vAXU7YsOKxNuUW5,-29.85560608,31.04490662,anonymous,EN,1,electricity consumption,gps on,wiper on gte 1,h0v0,8,hard,E,E,E,WHERE,17.35,15.53,18.54,-1,324,E,WHERE_E_H,E_H,4,233.121,90,-72.65,26,-10.47,9,9.54,Agree,0,3,5,5,6,f
14/11/2021 05:36,14/11/2021 06:34,IP Address,41.162.54.154,100,3473,True,14/11/2021 06:34,R_vAXU7YsOKxNuUW5,-29.85560608,31.04490662,anonymous,EN,2,suspension force,wiper on,gps on gte 1,h0v0,6,medium,H,H,M,WHERE,41.46,52.22,46.73,-1,395,M,WHERE_M_M,M_M,3,305.27,32,9.46,91,-38.78,38,8.73,Neither agree nor disagree,0,5,5,5,7,f
14/11/2021 05:36,14/11/2021 06:34,IP Address,41.162.54.154,100,3473,True,14/11/2021 06:34,R_vAXU7YsOKxNuUW5,-29.85560608,31.04490662,anonymous,EN,67,electricity consumption,wiper on,gps on gte 1,h0v0,6,medium,H,H,H,WHERE,26.75,25.28,22.3,-1,476,H,WHERE_H_M,H_M,5,198.259,34,-7.25,38,-12.72,50,-27.7,Neither agree nor disagree,0,5,5,4,8,f
14/11/2021 06:53,14/11/2021 07:19,IP Address,71.84.102.40,100,1508,True,14/11/2021 07:19,R_1hXCB5L9OscdyuE,40.5585022,-122.4138947,anonymous,EN,63,engine temperature,gps on,wiper on gte 1,h0v0,3,easy,E,E,M,WHAT_Qn,15.16,15.52,34.73,-1,244,E,WHAT_Qn_E_E,E_E,3,85.402,22,-6.84,10,5.52,25,9.73,Agree,0,4,4,4,9,f
14/11/2021 06:53,14/11/2021 07:19,IP Address,71.84.102.40,100,1508,True,14/11/2021 07:19,R_1hXCB5L9OscdyuE,40.5585022,-122.4138947,anonymous,EN,38,electricity consumption,wiper on,gps on gte 1,h0v0,8,hard,M,E,H,WHAT_Qn,34.08,37.06,23.64,1,344,M,WHAT_Qn_M_H,M_H,3,89.283,39,-4.92,40,-2.94,38,-14.36,Neither agree nor disagree,0,3,3,3,10,f
14/11/2021 06:53,14/11/2021 07:19,IP Address,71.84.102.40,100,1508,True,14/11/2021 07:19,R_1hXCB5L9OscdyuE,40.5585022,-122.4138947,anonymous,EN,2,suspension force,wiper on,gps on gte 1,h0v0,9,hard,H,H,M,WHAT_Qn,17.92,27.05,17.07,1,430,H,WHAT_Qn_H_H,H_H,3,92.212,26,-8.08,27,0.05,23,-5.93,Neither agree nor disagree,0,2,3,3,11,f
14/11/2021 06:53,14/11/2021 07:19,IP Address,71.84.102.40,100,1508,True,14/11/2021 07:19,R_1hXCB5L9OscdyuE,40.5585022,-122.4138947,anonymous,EN,64,engine temperature,gps on,wiper on gte 1,h0v0,6,medium,E,E,H,WHAT_Ql,5.69,18.69,38.61,-1,281,E,WHAT_Ql_E_M,E_M,4,73.797,0,5.69,18,0.69,11,27.61,Agree,0,5,4,3,12,f
14/11/2021 06:53,14/11/2021 07:19,IP Address,71.84.102.40,100,1508,True,14/11/2021 07:19,R_1hXCB5L9OscdyuE,40.5585022,-122.4138947,anonymous,EN,14,engine temperature,gps on,wiper on gte 1,h0v0,6,medium,M,M,E,WHAT_Ql,35.26,83.6,44.39,-1,363,M,WHAT_Ql_M_M,M_M,5,123.789,2,33.26,85,-1.4,31,13.39,Neither agree nor disagree,0,4,4,3,13,f
14/11/2021 06:53,14/11/2021 07:19,IP Address,71.84.102.40,100,1508,True,14/11/2021 07:19,R_1hXCB5L9OscdyuE,40.5585022,-122.4138947,anonymous,EN,31,electricity consumption,gps on,wiper on gte 1,h0v0,9,hard,M,H,E,WHAT_Ql,8.84,58.62,15.04,-1,453,H,WHAT_Ql_H_H,H_H,4,146.409,17,-8.16,47,11.62,28,-12.96,Neither agree nor disagree,0,3,3,3,14,f
14/11/2021 06:53,14/11/2021 07:19,IP Address,71.84.102.40,100,1508,True,14/11/2021 07:19,R_1hXCB5L9OscdyuE,40.5585022,-122.4138947,anonymous,EN,39,engine temperature,wiper on,gps on gte 1,h0v0,8,hard,H,M,E,WHERE,18.39,15.73,18.72,1,322,E,WHERE_E_H,E_H,3,109.271,18,0.39,26,-10.27,13,5.72,Agree,1,3,3,3,15,f
14/11/2021 06:53,14/11/2021 07:19,IP Address,71.84.102.40,100,1508,True,14/11/2021 07:19,R_1hXCB5L9OscdyuE,40.5585022,-122.4138947,anonymous,EN,61,electricity consumption,gps on,wiper on gte 1,h0v0,6,medium,M,E,M,WHERE,32.22,35.19,34.39,1,390,M,WHERE_M_M,M_M,2,204.063,30,2.22,54,-18.81,16,18.39,Disagree,0,3,2,3,16,f
14/11/2021 06:53,14/11/2021 07:19,IP Address,71.84.102.40,100,1508,True,14/11/2021 07:19,R_1hXCB5L9OscdyuE,40.5585022,-122.4138947,anonymous,EN,64,engine temperature,gps on,wiper on gte 1,h0v0,3,easy,E,E,H,WHERE,28.23,35.45,28.36,1,468,H,WHERE_H_E,H_E,3,213.87,46,-17.77,54,-18.55,19,9.36,Agree,1,3,3,3,17,f
14/11/2021 07:11,14/11/2021 07:28,IP Address,176.25.237.105,100,1047,True,14/11/2021 07:28,R_ZmXOOsGZqnGOtwd,55.00210571,-1.628692627,anonymous,EN,68,fuel consumption,gps on,wiper on gte 1,h0v0,9,hard,E,M,E,WHAT_Qn,43.46,43.35,15.84,-1,264,E,WHAT_Qn_E_H,E_H,5,62.986,14,29.46,40,3.35,20,-4.16,Agree,0,0,5,2,18,f
14/11/2021 07:11,14/11/2021 07:28,IP Address,176.25.237.105,100,1047,True,14/11/2021 07:28,R_ZmXOOsGZqnGOtwd,55.00210571,-1.628692627,anonymous,EN,69,engine temperature,radio on,wiper on gte 1,h0v0,9,hard,M,E,E,WHAT_Qn,63.34,64.01,23.75,1,351,M,WHAT_Qn_M_H,M_H,2,69.388,31,32.34,15,49.01,26,-2.25,Disagree,0,0,0,1,19,f
14/11/2021 07:11,14/11/2021 07:28,IP Address,176.25.237.105,100,1047,True,14/11/2021 07:28,R_ZmXOOsGZqnGOtwd,55.00210571,-1.628692627,anonymous,EN,12,suspension force,gps on,wiper on gte 1,h0v0,3,easy,H,M,H,WHAT_Qn,21.11,23.06,42.9,-1,410,H,WHAT_Qn_H_E,H_E,2,46.521,83,-61.89,51,-27.94,20,22.9,Disagree,1,3,1,5,20,f
14/11/2021 07:11,14/11/2021 07:28,IP Address,176.25.237.105,100,1047,True,14/11/2021 07:28,R_ZmXOOsGZqnGOtwd,55.00210571,-1.628692627,anonymous,EN,4,suspension force,gps on,wiper on gte 1,h0v0,3,easy,H,E,E,WHAT_Ql,12.74,33.52,40.39,-1,276,E,WHAT_Ql_E_E,E_E,2,90.354,0,12.74,30,3.52,0,40.39,Neither agree nor disagree,0,0,3,5,21,f
14/11/2021 07:11,14/11/2021 07:28,IP Address,176.25.237.105,100,1047,True,14/11/2021 07:28,R_ZmXOOsGZqnGOtwd,55.00210571,-1.628692627,anonymous,EN,32,suspension force,radio on,wiper on gte 1,h0v0,9,hard,E,M,M,WHAT_Ql,13.64,56.7,24,-1,370,M,WHAT_Ql_M_H,M_H,1,78.637,45,-31.36,60,-3.3,37,-13,Neither agree nor disagree,0,4,3,3,22,f
14/11/2021 07:11,14/11/2021 07:28,IP Address,176.25.237.105,100,1047,True,14/11/2021 07:28,R_ZmXOOsGZqnGOtwd,55.00210571,-1.628692627,anonymous,EN,20,electricity consumption,radio on,wiper on gte 1,h0v0,9,hard,M,H,H,WHAT_Ql,14.35,65.7,26.79,1,455,H,WHAT_Ql_H_H,H_H,3,57.401,27,-12.65,70,-4.3,26,0.79,Disagree,0,1,4,3,23,f
14/11/2021 07:11,14/11/2021 07:28,IP Address,176.25.237.105,100,1047,True,14/11/2021 07:28,R_ZmXOOsGZqnGOtwd,55.00210571,-1.628692627,anonymous,EN,69,engine temperature,radio on,wiper on gte 1,h0v0,9,hard,M,E,E,WHERE,18.34,16.02,25.39,1,318,E,WHERE_E_H,E_H,2,94.447,8,10.34,8,8.02,55,-29.61,Agree,1,0,0,4,24,f
14/11/2021 07:11,14/11/2021 07:28,IP Address,176.25.237.105,100,1047,True,14/11/2021 07:28,R_ZmXOOsGZqnGOtwd,55.00210571,-1.628692627,anonymous,EN,61,electricity consumption,gps on,wiper on gte 1,h0v0,3,easy,M,E,M,WHERE,19.25,35.19,33.75,1,381,M,WHERE_M_E,M_E,2,97.601,0,19.25,20,15.19,15,18.75,Agree,1,3,2,3,25,f
14/11/2021 07:11,14/11/2021 07:28,IP Address,176.25.237.105,100,1047,True,14/11/2021 07:28,R_ZmXOOsGZqnGOtwd,55.00210571,-1.628692627,anonymous,EN,67,electricity consumption,wiper on,gps on gte 1,h0v0,3,easy,H,H,H,WHERE,28.76,25.28,21.52,-1,467,H,WHERE_H_E,H_E,1,59.575,23,5.76,29,-3.72,25,-3.48,Agree,0,0,0,5,26,f
14/11/2021 07:12,14/11/2021 07:35,IP Address,82.17.115.109,100,1341,True,14/11/2021 07:35,R_3e5gJciV2488Gjs,51.91239929,-0.384597778,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,3,easy,E,H,E,WHAT_Qn,21.53,34.69,21.39,-1,249,E,WHAT_Qn_E_E,E_E,3,271.071,40,-18.47,59,-24.31,64,-42.61,Disagree,1,2,2,2,27,f
14/11/2021 07:12,14/11/2021 07:35,IP Address,82.17.115.109,100,1341,True,14/11/2021 07:35,R_3e5gJciV2488Gjs,51.91239929,-0.384597778,anonymous,EN,20,electricity consumption,radio on,wiper on gte 1,h0v0,3,easy,M,H,H,WHAT_Qn,63.46,56.13,35.02,-1,332,M,WHAT_Qn_M_E,M_E,0,72.902,46,17.46,55,1.13,24,11.02,Neither agree nor disagree,0,0,0,2,28,f
14/11/2021 07:12,14/11/2021 07:35,IP Address,82.17.115.109,100,1341,True,14/11/2021 07:35,R_3e5gJciV2488Gjs,51.91239929,-0.384597778,anonymous,EN,33,engine temperature,gps on,wiper on gte 1,h0v0,3,easy,H,H,E,WHAT_Qn,71.95,64.92,13.47,1,411,H,WHAT_Qn_H_E,H_E,0,118.802,59,12.95,55,9.92,12,1.47,Neither agree nor disagree,0,0,2,3,29,f
14/11/2021 07:12,14/11/2021 07:35,IP Address,82.17.115.109,100,1341,True,14/11/2021 07:35,R_3e5gJciV2488Gjs,51.91239929,-0.384597778,anonymous,EN,61,electricity consumption,gps on,wiper on gte 1,h0v0,9,hard,M,E,M,WHAT_Ql,19.73,54.18,33.33,-1,292,E,WHAT_Ql_E_H,E_H,0,145.122,0,19.73,27,27.18,80,-46.67,Neither agree nor disagree,0,1,3,4,30,f
14/11/2021 07:12,14/11/2021 07:35,IP Address,82.17.115.109,100,1341,True,14/11/2021 07:35,R_3e5gJciV2488Gjs,51.91239929,-0.384597778,anonymous,EN,72,fuel consumption,gps on,wiper on gte 1,h0v0,9,hard,E,M,H,WHAT_Ql,7.72,24.51,18.14,-1,371,M,WHAT_Ql_M_H,M_H,0,99.752,7,0.72,25,-0.49,28,-9.86,Neither agree nor disagree,0,3,3,3,31,f
14/11/2021 07:12,14/11/2021 07:35,IP Address,82.17.115.109,100,1341,True,14/11/2021 07:35,R_3e5gJciV2488Gjs,51.91239929,-0.384597778,anonymous,EN,34,suspension force,gps on,wiper on gte 1,h0v0,3,easy,E,H,H,WHAT_Ql,0.23,21.44,9.79,1,434,H,WHAT_Ql_H_E,H_E,0,52.739,21,-20.77,18,3.44,8,1.79,Neither agree nor disagree,0,0,1,1,32,f
14/11/2021 07:12,14/11/2021 07:35,IP Address,82.17.115.109,100,1341,True,14/11/2021 07:35,R_3e5gJciV2488Gjs,51.91239929,-0.384597778,anonymous,EN,14,engine temperature,gps on,wiper on gte 1,h0v0,3,easy,M,M,E,WHERE,22.14,20.1,8.55,-1,301,E,WHERE_E_E,E_E,0,89.409,35,-12.86,83,-62.9,37,-28.45,Neither agree nor disagree,0,0,0,4,33,f
14/11/2021 07:12,14/11/2021 07:35,IP Address,82.17.115.109,100,1341,True,14/11/2021 07:35,R_3e5gJciV2488Gjs,51.91239929,-0.384597778,anonymous,EN,63,engine temperature,gps on,wiper on gte 1,h0v0,9,hard,E,E,M,WHERE,25.72,21.15,27.32,-1,405,M,WHERE_M_H,M_H,0,61.667,57,-31.28,56,-34.85,33,-5.68,Neither agree nor disagree,0,0,0,2,34,f
14/11/2021 07:12,14/11/2021 07:35,IP Address,82.17.115.109,100,1341,True,14/11/2021 07:35,R_3e5gJciV2488Gjs,51.91239929,-0.384597778,anonymous,EN,47,suspension force,wiper on,gps on gte 1,h0v0,3,easy,M,M,H,WHERE,27.33,31.26,38.15,-1,463,H,WHERE_H_E,H_E,0,52.801,58,-30.67,19,12.26,3,35.15,Neither agree nor disagree,0,0,0,1,35,f
14/11/2021 07:17,14/11/2021 07:44,IP Address,196.248.78.248,100,1606,True,14/11/2021 07:44,R_ukV62cVWikPGG3L,-25.75990295,28.26040649,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,9,hard,E,H,E,WHAT_Qn,25.26,34.69,20.32,-1,267,E,WHAT_Qn_E_H,E_H,4,110.905,34,-8.74,42,-7.31,25,-4.68,Disagree,1,3,3,3,36,f
14/11/2021 07:17,14/11/2021 07:44,IP Address,196.248.78.248,100,1606,True,14/11/2021 07:44,R_ukV62cVWikPGG3L,-25.75990295,28.26040649,anonymous,EN,31,electricity consumption,gps on,wiper on gte 1,h0v0,6,medium,M,H,E,WHAT_Qn,41.13,44.19,27,-1,339,M,WHAT_Qn_M_M,M_M,3,108.992,45,-3.87,40,4.19,30,-3,Disagree,1,2,2,3,37,f
14/11/2021 07:17,14/11/2021 07:44,IP Address,196.248.78.248,100,1606,True,14/11/2021 07:44,R_ukV62cVWikPGG3L,-25.75990295,28.26040649,anonymous,EN,41,engine temperature,radio on,wiper on gte 1,h0v0,6,medium,H,E,M,WHAT_Qn,42.79,43.3,24.62,1,415,H,WHAT_Qn_H_M,H_M,2,111.336,42,0.79,40,3.3,24,0.62,Neither agree nor disagree,0,2,2,3,38,f
14/11/2021 07:17,14/11/2021 07:44,IP Address,196.248.78.248,100,1606,True,14/11/2021 07:44,R_ukV62cVWikPGG3L,-25.75990295,28.26040649,anonymous,EN,61,electricity consumption,gps on,wiper on gte 1,h0v0,6,medium,M,E,M,WHAT_Ql,16.57,54.18,38.54,-1,283,E,WHAT_Ql_E_M,E_M,2,85.214,10,6.57,45,9.18,15,23.54,Disagree,1,2,3,2,39,f
14/11/2021 07:17,14/11/2021 07:44,IP Address,196.248.78.248,100,1606,True,14/11/2021 07:44,R_ukV62cVWikPGG3L,-25.75990295,28.26040649,anonymous,EN,72,fuel consumption,gps on,wiper on gte 1,h0v0,6,medium,E,M,H,WHAT_Ql,6.94,24.51,16.98,-1,362,M,WHAT_Ql_M_M,M_M,1,126.856,5,1.94,24,0.51,23,-6.02,Neither agree nor disagree,0,1,3,3,40,f
14/11/2021 07:17,14/11/2021 07:44,IP Address,196.248.78.248,100,1606,True,14/11/2021 07:44,R_ukV62cVWikPGG3L,-25.75990295,28.26040649,anonymous,EN,33,engine temperature,gps on,wiper on gte 1,h0v0,8,hard,H,H,E,WHAT_Ql,10.02,19.81,30.06,1,456,H,WHAT_Ql_H_H,H_H,3,124.338,9,1.02,25,-5.19,20,10.06,Disagree,0,2,3,3,41,f
14/11/2021 07:17,14/11/2021 07:44,IP Address,196.248.78.248,100,1606,True,14/11/2021 07:44,R_ukV62cVWikPGG3L,-25.75990295,28.26040649,anonymous,EN,29,engine temperature,radio on,wiper on gte 1,h0v0,6,medium,E,H,E,WHERE,13.84,14.86,51.74,-1,308,E,WHERE_E_M,E_M,3,92.364,20,-6.16,45,-30.14,28,23.74,Neither agree nor disagree,0,2,2,3,42,f
14/11/2021 07:17,14/11/2021 07:44,IP Address,196.248.78.248,100,1606,True,14/11/2021 07:44,R_ukV62cVWikPGG3L,-25.75990295,28.26040649,anonymous,EN,22,electricity consumption,radio on,wiper on gte 1,h0v0,3,easy,M,H,M,WHERE,38.56,34.01,31.34,-1,383,M,WHERE_M_E,M_E,2,80.613,22,16.56,72,-37.99,17,14.34,Agree,0,3,1,3,43,f
14/11/2021 07:17,14/11/2021 07:44,IP Address,196.248.78.248,100,1606,True,14/11/2021 07:44,R_ukV62cVWikPGG3L,-25.75990295,28.26040649,anonymous,EN,47,suspension force,wiper on,gps on gte 1,h0v0,6,medium,M,M,H,WHERE,28.66,31.26,30.63,1,472,H,WHERE_H_M,H_M,2,84.105,40,-11.34,53,-21.74,18,12.63,Disagree,0,1,1,3,44,f
14/11/2021 07:14,14/11/2021 07:59,IP Address,141.58.25.59,100,2721,True,14/11/2021 07:59,R_2YlwBmN0aiOKcIc,48.86309814,9.187698364,anonymous,EN,32,suspension force,radio on,wiper on gte 1,h0v0,6,medium,E,M,M,WHAT_Qn,36.73,34.69,18.99,1,256,E,WHAT_Qn_E_M,E_M,3,655.224,27,9.73,76,-41.31,34,-15.01,Neither agree nor disagree,0,3,3,3,45,f
14/11/2021 07:14,14/11/2021 07:59,IP Address,141.58.25.59,100,2721,True,14/11/2021 07:59,R_2YlwBmN0aiOKcIc,48.86309814,9.187698364,anonymous,EN,14,engine temperature,gps on,wiper on gte 1,h0v0,3,easy,M,M,E,WHAT_Qn,14.85,23.96,9.86,-1,327,M,WHAT_Qn_M_E,M_E,4,51.968,16,-1.15,26,-2.04,53,-43.14,Neither agree nor disagree,0,4,4,4,46,f
14/11/2021 07:14,14/11/2021 07:59,IP Address,141.58.25.59,100,2721,True,14/11/2021 07:59,R_2YlwBmN0aiOKcIc,48.86309814,9.187698364,anonymous,EN,33,engine temperature,gps on,wiper on gte 1,h0v0,8,hard,H,H,E,WHAT_Qn,55.79,64.92,13.79,1,429,H,WHAT_Qn_H_H,H_H,4,261.688,62,-6.21,52,12.92,11,2.79,Disagree,0,4,4,4,47,f
